Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
60,6,5,38186.58,64208.46,24,150,11952.347,11071.079,NA,2034.719,339.12,117.897,-1.352
61,6,6,37975.02,66852.96,30,152,14605.296,13183.515,NA,2652.949,442.158,94.574,-23.323
62,6,7,38186.58,67593.42,36,131,15375.386,13649.31,NA,770.09,128.348,74.055,-20.519
63,6,8,36917.22,69497.46,42,132,17663.757,15936.662,NA,2288.371,381.395,123.69,49.635
64,6,9,34695.84,73199.76,48,135,21981.344,20244.645,NA,4317.587,719.598,120.964,-2.726
65,6,10,32051.34,76161.6,54,124,25951.97,24187.563,NA,3970.627,661.771,131.76,10.797
66,6,11,31416.66,78594.54,59,135,28466.332,26550.991,NA,2514.362,502.872,104.621,-27.139
67,7,1,46437.42,71401.5,0,124,0,0,NA,NA,NA,NA,NA
68,7,2,47918.34,68651.22,6,144,3123.646,3123.646,NA,3123.646,520.608,-61.699,NA
69,7,3,48658.8,66747.18,12,136,5166.597,5157.25,NA,2042.951,340.492,-68.749,-7.05
70,7,4,48870.36,65689.38,18,133,6245.346,6208.664,NA,1078.749,179.791,-78.69,-9.941
71,7,5,49399.26,64314.24,24,157,7718.691,7681.26,NA,1473.345,245.557,-68.962,9.728
72,7,6,49610.82,62092.86,30,137,9950.122,9834.696,NA,2231.432,371.905,-84.56,-15.597
73,7,7,49928.16,61987.08,36,121,10284.628,10040.745,NA,334.506,55.751,-18.435,66.125
74,7,8,50033.94,61458.18,42,149,10824.002,10573.768,NA,539.374,89.896,-78.69,-60.255
75,7,9,49716.6,59871.48,48,154,12442.125,11987.259,NA,1618.123,269.687,-101.31,-22.62
76,7,10,49610.82,59236.8,54,140,13085.56,12571.809,NA,643.435,107.239,-99.462,1.848
77,7,11,49399.26,59131.02,59,144,13322.091,12622.883,NA,236.531,47.306,-153.435,-53.973
78,8,1,58390.56,75209.58,0,152,0,0,NA,NA,NA,NA,NA
79,8,2,60083.04,76161.6,6,141,1941.863,1941.863,NA,1941.863,323.644,29.358,NA
80,8,3,62304.42,76478.94,12,125,4185.795,4114.556,NA,2243.933,373.989,8.13,-21.228
81,8,4,63785.34,76690.5,18,123,5681.75,5594.352,NA,1495.955,249.326,8.13,0
82,8,5,64102.68,77007.84,24,117,6130.537,5988.493,NA,448.787,74.798,45,36.87
83,8,6,64420.02,76690.5,30,114,6579.323,6208.664,NA,448.787,74.798,-45,-90
84,8,7,64420.02,77007.84,36,115,6896.663,6291.91,NA,317.34,52.89,90,135
85,8,8,64525.8,76902.06,42,117,7046.259,6364.406,NA,149.596,24.933,-45,-135
86,8,9,64631.58,75950.04,48,149,8004.138,6284.792,NA,957.879,159.646,-83.66,-38.66
87,8,10,64843.14,75103.8,54,145,8876.422,6453.447,NA,872.284,145.381,-75.964,7.696
88,8,11,63573.78,74892.24,59,133,10163.291,5192.925,NA,1286.869,257.374,-170.538,-94.574
89,9,1,50245.5,91605.48,0,126,0,0,NA,NA,NA,NA,NA
90,9,2,48976.14,92028.6,6,140,1338.023,1338.023,NA,1338.023,223.004,161.565,NA
91,9,3,49505.04,90759.24,12,160,2713.163,1124.457,NA,1375.14,229.19,-67.38,131.055
92,9,4,51091.74,87903.18,18,134,5980.378,3797.782,NA,3267.215,544.536,-60.945,6.435
93,9,5,52361.1,83671.98,24,130,10397.881,8210.736,NA,4417.502,736.25,-73.301,-12.355
94,9,6,51303.3,80604.36,30,159,13642.759,11051.859,NA,3244.878,540.813,-109.026,-35.725
95,9,7,51937.98,77642.52,36,123,16671.837,14065.161,NA,3029.078,504.846,-77.905,31.12
96,9,8,56063.4,74998.02,42,122,21572.089,17597.036,NA,4900.252,816.709,-32.661,45.244
97,9,9,59131.02,74998.02,48,133,24639.709,18835.079,NA,3067.62,511.27,0,32.661
98,9,10,59236.8,74892.24,54,135,24789.305,18978.3,NA,149.596,24.933,-45,-45
99,9,11,60823.5,74998.02,59,152,26379.527,19690.145,NA,1590.222,318.044,3.814,48.814
100,10,1,68968.56,64843.14,0,158,0,0,NA,NA,NA,NA,NA
101,10,2,68862.78,66006.72,6,138,1168.378,1168.378,NA,1168.378,194.73,95.194,NA
102,10,3,67487.64,68651.22,12,147,4149.048,4085.902,NA,2980.669,496.778,117.474,22.28
103,10,4,67910.76,72459.3,18,137,7980.562,7689.267,NA,3831.515,638.586,83.66,-33.815
104,10,5,69180.12,75738.48,24,136,11496.852,10897.394,NA,3516.29,586.048,68.839,-14.821
105,10,6,72565.08,78488.76,30,133,15858.274,14111.623,NA,4361.421,726.904,39.094,-29.745
106,10,7,74046,78594.54,36,120,17342.967,14658.833,NA,1484.693,247.449,4.086,-35.008
107,10,8,75632.7,77748.3,42,117,19141.227,14524.253,NA,1798.26,299.71,-28.072,-32.158
108,10,9,77219.4,76796.28,48,166,20991.621,14524.253,NA,1850.394,308.399,-30.964,-2.891
109,10,10,79335,76796.28,54,118,23107.221,15822.156,NA,2115.6,352.6,0,30.964
110,10,11,80604.36,77325.18,59,114,24482.361,17064.383,NA,1375.14,275.028,22.62,22.62
111,11,1,60294.6,87691.62,0,135,0,0,NA,NA,NA,NA,NA
112,11,2,60611.94,88326.3,6,143,709.594,709.594,NA,709.594,118.266,63.435,NA
113,11,3,61035.06,88643.64,12,134,1238.494,1206.078,NA,528.9,88.15,36.87,-26.565
114,11,4,61246.62,89807.22,18,149,2421.15,2319.937,NA,1182.656,197.109,79.695,42.825
115,11,5,61140.84,90653.46,24,130,3273.976,3080.36,NA,852.826,142.138,97.125,17.43
116,11,6,59131.02,91393.92,30,141,5415.858,3880.843,NA,2141.882,356.98,159.775,62.65
117,11,7,57967.44,94038.42,36,119,8305.027,6759.996,NA,2889.169,481.528,113.749,-46.026
118,11,8,55640.28,96894.48,42,124,11989.148,10312.872,NA,3684.122,614.02,129.174,15.424
119,11,9,52149.54,100279.44,48,133,16851.578,14993.172,NA,4862.429,810.405,135.881,6.708
120,11,10,49399.26,102077.7,54,123,20137.575,18046.266,NA,3285.997,547.666,146.821,10.94
121,11,11,48235.68,102923.94,59,149,21576.339,19427.844,NA,1438.764,287.753,143.973,-2.849
122,12,1,86845.38,83671.98,0,128,0,0,NA,NA,NA,NA,NA
123,12,2,84518.22,85576.02,6,131,3006.833,3006.833,NA,3006.833,501.139,140.711,NA
124,12,3,82402.62,87268.5,12,120,5716.122,5716.036,NA,2709.29,451.548,141.34,0.63
125,12,4,78277.2,88220.52,18,135,9949.966,9700.666,NA,4233.844,705.641,167.005,25.665
126,12,5,75103.8,88326.3,24,118,13125.129,12630.415,NA,3175.163,529.194,178.091,11.085
127,12,6,72036.18,86633.82,30,152,16628.667,15102.48,NA,3503.538,583.923,-151.113,30.796
128,12,7,71824.62,84518.22,36,149,18754.819,15044.579,NA,2126.152,354.359,-95.711,55.403
129,12,8,72459.3,83248.86,42,155,20174.006,14392.301,NA,1419.188,236.531,-63.435,32.276
130,12,9,72670.86,82825.74,48,149,20647.069,14199.758,NA,473.063,78.844,-63.435,0
131,12,10,72882.42,82402.62,54,153,21120.131,14020.539,NA,473.063,78.844,-63.435,0
132,12,11,73517.1,80815.92,59,116,22829.06,13630.852,NA,1708.928,341.786,-68.199,-4.764
133,13,1,96154.02,30147.3,0,123,0,0,NA,NA,NA,NA,NA
134,13,2,98904.3,30041.52,6,142,2752.313,2752.313,NA,2752.313,458.719,-2.203,NA
135,13,3,103347.06,33003.36,12,133,8091.846,7739.309,NA,5339.533,889.922,33.69,35.893
136,13,4,107366.7,35330.52,18,125,12736.54,12352.731,NA,4644.694,774.116,30.069,-3.621
137,13,5,112655.7,34272.72,24,112,18130.283,17009.542,NA,5393.743,898.957,-11.31,-41.379
138,13,6,113607.72,33849.6,30,134,19172.095,17842.048,NA,1041.812,173.635,-23.962,-12.653
139,13,7,113713.5,34061.16,36,130,19408.626,17990.376,NA,236.531,39.422,63.435,87.397
140,13,8,113713.5,33955.38,42,133,19514.406,17967.66,NA,105.78,17.63,-90,-153.435
141,13,9,112444.14,35965.2,48,137,21891.516,17297.86,NA,2377.11,396.185,122.276,-147.724
142,13,10,111597.9,36917.22,54,122,23165.276,16862.54,NA,1273.76,212.293,131.634,9.358
143,13,11,110857.44,41148.42,59,125,27460.778,18363.42,NA,4295.502,859.1,99.926,-31.707
144,14,1,90970.8,35965.2,0,137,0,0,NA,NA,NA,NA,NA
145,14,2,90018.78,36070.98,6,159,957.879,957.879,NA,957.879,159.646,173.66,NA
146,14,3,89066.76,39879.06,12,113,4883.158,4352.432,NA,3925.279,654.213,104.036,-69.624
147,14,4,88114.74,42100.44,18,149,7299.947,6767.44,NA,2416.789,402.798,113.199,9.162
148,14,5,88220.52,42735.12,24,158,7943.382,7307.247,NA,643.435,107.239,80.538,-32.661
149,14,6,87903.18,43052.46,30,154,8392.168,7722.664,NA,448.787,74.798,135,54.462
150,14,7,86739.6,42946.68,36,143,9560.547,8163.585,NA,1168.378,194.73,-174.806,50.194
151,14,8,85999.14,42946.68,42,147,10301.007,8570.791,NA,740.46,123.41,180,-5.194
152,14,9,83460.42,42946.68,48,160,12839.727,10254.115,NA,2538.72,423.12,180,0
153,14,10,80710.14,46014.3,54,152,16959.718,14361.948,NA,4119.992,686.665,131.878,-48.122
154,14,11,80710.14,46437.42,59,119,17382.838,14661.123,NA,423.12,84.624,90,-41.878
155,15,1,85893.36,39244.38,0,121,0,0,NA,NA,NA,NA,NA
156,15,2,85893.36,38715.48,6,166,528.9,528.9,NA,528.9,88.15,-90,NA
157,15,3,84941.34,37340.34,12,166,2201.429,2128.781,NA,1672.529,278.755,-124.695,-34.695
158,15,4,85152.9,35118.96,18,121,4432.86,4191.345,NA,2231.432,371.905,-84.56,40.135
159,15,5,85152.9,33638.04,24,137,5913.78,5655.027,NA,1480.92,246.82,-90,-5.44
160,15,6,85470.24,33214.92,30,115,6442.68,6044.288,NA,528.9,88.15,-53.13,36.87
161,15,7,84306.66,32897.58,36,146,7648.758,6542.132,NA,1206.078,201.013,-164.745,-111.615
162,15,8,82085.28,31839.78,42,135,10109.138,8326.438,NA,2460.38,410.063,-154.537,10.208
163,15,9,80921.7,31099.32,48,148,11488.34,9542.505,NA,1379.202,229.867,-147.529,7.008
164,15,10,78488.76,28983.72,54,122,14712.462,12653.428,NA,3224.122,537.354,-138.991,8.538
165,15,11,76690.5,25387.2,59,114,18733.494,16634.725,NA,4021.032,804.206,-116.565,22.426
166,16,1,77325.18,39879.06,0,135,0,0,NA,NA,NA,NA,NA
167,16,2,77325.18,39879.06,6,148,0,0,NA,0,0,0,NA
168,16,3,76902.06,40619.52,12,167,852.826,852.826,NA,852.826,142.138,119.745,119.745
169,16,4,76161.6,41677.32,18,149,2144.035,2141.882,NA,1291.209,215.202,124.992,5.247
170,16,5,76055.82,42206.22,24,157,2683.409,2650.839,NA,539.374,89.896,101.31,-23.682
171,16,6,75844.26,42946.68,30,116,3453.499,3406.379,NA,770.09,128.348,105.945,4.635
172,16,7,75844.26,43052.46,36,120,3559.279,3501.941,NA,105.78,17.63,90,-15.945
173,16,8,74998.02,43264.02,42,153,4431.564,4107.752,NA,872.284,145.381,165.964,75.964
174,16,10,74257.56,44533.38,54,129,5901.106,5574.315,NA,1469.543,122.462,120.256,-45.707
175,17,1,107472.48,47283.66,0,115,0,0,NA,NA,NA,NA,NA
176,17,2,108001.38,48553.02,6,119,1375.14,1375.14,NA,1375.14,229.19,67.38,NA
177,17,3,111703.68,50033.94,12,114,5362.639,5046.493,NA,3987.499,664.583,21.801,-45.579
178,17,4,112232.58,50985.96,18,118,6451.711,6030.388,NA,1089.072,181.512,60.945,39.144
179,17,5,112973.04,54053.58,24,113,9607.432,8722.842,NA,3155.721,525.953,76.43,15.484
180,17,6,114242.4,55428.72,30,134,11478.871,10591.214,NA,1871.439,311.907,47.291,-29.139
181,17,7,115088.64,56909.64,36,110,13184.522,12274.583,NA,1705.651,284.275,60.255,12.965
182,17,8,115617.54,58496.34,42,117,14857.051,13858.795,NA,1672.529,278.755,71.565,11.31
183,17,9,117627.36,59765.7,48,114,17234.161,16091.082,NA,2377.11,396.185,32.276,-39.289
184,17,10,117627.36,59554.14,54,130,17445.721,15927.532,NA,211.56,35.26,-90,-122.276
185,17,11,118579.38,59977.26,59,111,18487.533,16866.852,NA,1041.812,208.362,23.962,113.962
186,18,1,91393.92,50985.96,0,155,0,0,NA,NA,NA,NA,NA
187,18,2,91182.36,48553.02,6,138,2442.121,2442.121,NA,2442.121,407.02,-94.97,NA
188,18,3,91182.36,48235.68,12,124,2759.461,2758.405,NA,317.34,52.89,-90,4.97
189,18,4,91182.36,48447.24,18,150,2971.021,2547.52,NA,211.56,35.26,90,180
190,18,5,91182.36,48447.24,24,154,2971.021,2547.52,NA,0,0,0,-90
191,18,6,91076.58,48129.9,30,146,3305.527,2873.636,NA,334.506,55.751,-108.435,-108.435
192,18,7,90336.12,47283.66,36,136,4429.983,3850.45,NA,1124.457,187.409,-131.186,-22.751
193,18,8,89807.22,46543.2,42,127,5339.937,4717.598,NA,909.954,151.659,-125.538,5.648
194,18,9,89278.32,44850.72,48,132,7113.133,6489.756,NA,1773.196,295.533,-107.354,18.184
195,18,10,89489.88,42735.12,54,135,9239.285,8467.687,NA,2126.152,354.359,-84.289,23.065
196,18,11,89807.22,40090.62,59,138,11902.757,11010.27,NA,2663.472,532.694,-83.157,1.132
197,19,1,72247.74,51409.08,0,120,0,0,NA,NA,NA,NA,NA
198,19,2,71824.62,51514.86,6,134,436.142,436.142,NA,436.142,72.69,165.964,NA
199,19,3,71824.62,51303.3,12,132,647.702,436.142,NA,211.56,35.26,-90,104.036
200,19,4,71824.62,50880.18,18,133,1070.822,677.322,NA,423.12,70.52,-90,0
201,19,5,71507.28,50033.94,24,133,1974.607,1561.823,NA,903.785,150.631,-110.556,-20.556
202,19,6,71401.5,49081.92,30,164,2932.485,2476.246,NA,957.879,159.646,-96.34,14.216
203,19,7,71718.84,47706.78,36,137,4343.767,3739.888,NA,1411.281,235.214,-77.005,19.335
204,19,8,71718.84,46225.86,42,130,5824.687,5210.135,NA,1480.92,246.82,-90,-12.995
205,19,9,71718.84,45273.84,48,140,6776.707,6157.995,NA,952.02,158.67,-90,0
206,19,10,71189.94,44956.5,54,137,7393.505,6538.71,NA,616.798,102.8,-149.036,-59.036
207,19,11,70555.26,43792.92,59,144,8718.924,7801.947,NA,1325.42,265.084,-118.61,30.426
208,20,1,60823.5,58496.34,0,121,0,0,NA,NA,NA,NA,NA
209,20,2,61458.18,58073.22,6,155,762.79,762.79,NA,762.79,127.132,-33.69,NA
210,20,3,61458.18,57650.1,12,130,1185.91,1057.8,NA,423.12,70.52,-90,-56.31
211,20,4,61140.84,56592.3,18,124,2290.286,1930.304,NA,1104.376,184.063,-106.699,-16.699
212,20,5,59871.48,56486.52,24,141,3564.046,2223.897,NA,1273.76,212.293,-175.236,-68.537
213,20,6,60083.04,55851.84,30,148,4233.057,2746.209,NA,669.011,111.502,-71.565,103.671
214,20,7,60294.6,55428.72,36,161,4706.12,3112.881,NA,473.063,78.844,-63.435,8.13
215,20,8,63362.22,54370.92,42,148,7950.998,4843.985,NA,3244.878,540.813,-19.026,44.409
216,20,9,66006.72,54899.82,48,158,10647.869,6308.782,NA,2696.871,449.479,11.31,30.336
217,20,10,67487.64,55005.6,54,160,12132.562,7523.033,NA,1484.693,247.449,4.086,-7.224
218,20,11,68545.44,57650.1,59,125,14980.776,7768.171,NA,2848.214,569.643,68.199,64.113
