Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
26,3,4,87585.84,51197.52,18,162,423.12,0,NA,105.78,17.63,0,-180
27,3,5,87585.84,51197.52,24,153,423.12,0,NA,0,0,0,0
28,3,6,87585.84,51197.52,30,152,423.12,0,NA,0,0,0,0
29,3,7,87585.84,51197.52,36,158,423.12,0,NA,0,0,0,0
30,3,8,87585.84,51197.52,42,141,423.12,0,NA,0,0,0,0
31,3,9,87480.06,51197.52,48,151,528.9,105.78,NA,105.78,17.63,180,180
32,3,10,87480.06,51197.52,54,152,528.9,105.78,NA,0,0,0,-180
33,3,11,87691.62,51197.52,59,151,740.46,105.78,NA,211.56,42.312,0,0
34,4,1,86528.04,56169.18,0,129,0,0,NA,NA,NA,NA,NA
35,4,2,86633.82,56169.18,6,153,105.78,105.78,NA,105.78,17.63,0,NA
36,4,3,86633.82,56169.18,12,153,105.78,105.78,NA,0,0,0,0
37,4,4,86528.04,56169.18,18,122,211.56,0,NA,105.78,17.63,180,180
38,4,5,86633.82,56169.18,24,128,317.34,105.78,NA,105.78,17.63,0,-180
39,4,6,86739.6,56274.96,30,119,466.936,236.531,NA,149.596,24.933,45,45
40,4,7,86633.82,56169.18,36,139,616.531,105.78,NA,149.596,24.933,-135,-180
41,4,8,86528.04,56169.18,42,150,722.311,0,NA,105.78,17.63,180,-45
42,4,9,86528.04,56169.18,48,148,722.311,0,NA,0,0,0,-180
43,4,10,86528.04,56169.18,54,130,722.311,0,NA,0,0,0,0
44,4,11,86633.82,56169.18,59,142,828.091,105.78,NA,105.78,21.156,0,0
45,5,1,58390.56,55640.28,0,163,0,0,NA,NA,NA,NA,NA
46,5,2,58390.56,55534.5,6,171,105.78,105.78,NA,105.78,17.63,-90,NA
47,5,3,58284.78,55534.5,12,156,211.56,149.596,NA,105.78,17.63,180,-90
48,5,4,58390.56,55534.5,18,156,317.34,105.78,NA,105.78,17.63,0,-180
49,5,5,58284.78,55534.5,24,160,423.12,149.596,NA,105.78,17.63,180,180
50,5,6,58284.78,55428.72,30,154,528.9,236.531,NA,105.78,17.63,-90,90
51,5,7,58496.34,55428.72,36,156,740.46,236.531,NA,211.56,35.26,0,90
52,5,8,58284.78,55534.5,42,159,976.991,149.596,NA,236.531,39.422,153.435,153.435
53,5,9,58284.78,55534.5,48,153,976.991,149.596,NA,0,0,0,-153.435
54,5,10,58284.78,55534.5,54,154,976.991,149.596,NA,0,0,0,0
55,5,11,58284.78,55534.5,59,154,976.991,149.596,NA,0,0,0,0
56,6,1,59765.7,25916.1,0,159,0,0,NA,NA,NA,NA,NA
57,6,2,59659.92,25916.1,6,121,105.78,105.78,NA,105.78,17.63,180,NA
58,6,3,59659.92,25916.1,12,117,105.78,105.78,NA,0,0,0,-180
59,6,4,59659.92,25916.1,18,117,105.78,105.78,NA,0,0,0,0
60,6,5,59765.7,25810.32,24,118,255.376,105.78,NA,149.596,24.933,-45,-45
61,6,6,59659.92,25916.1,30,120,404.971,105.78,NA,149.596,24.933,135,180
62,6,7,59554.14,25704.54,36,117,641.502,299.191,NA,236.531,39.422,-116.565,108.435
63,6,8,59765.7,25810.32,42,122,878.034,105.78,NA,236.531,39.422,26.565,143.13
64,6,9,59554.14,25916.1,48,121,1114.565,211.56,NA,236.531,39.422,153.435,126.87
65,6,10,59765.7,25704.54,54,120,1413.756,211.56,NA,299.191,49.865,-45,161.565
66,6,11,59765.7,25916.1,59,123,1625.316,0,NA,211.56,42.312,90,135
67,7,1,53736.24,16924.8,0,155,0,0,NA,NA,NA,NA,NA
68,7,2,53842.02,17030.58,6,148,149.596,149.596,NA,149.596,24.933,45,NA
69,7,3,53947.8,17030.58,12,159,255.376,236.531,NA,105.78,17.63,0,-45
70,7,4,53842.02,17030.58,18,147,361.156,149.596,NA,105.78,17.63,180,180
71,7,5,53842.02,17030.58,24,148,361.156,149.596,NA,0,0,0,-180
72,7,6,53842.02,17030.58,30,151,361.156,149.596,NA,0,0,0,0
73,7,7,53736.24,17030.58,36,154,466.936,105.78,NA,105.78,17.63,180,180
74,7,8,53947.8,17030.58,42,141,678.496,236.531,NA,211.56,35.26,0,-180
75,7,9,53842.02,17030.58,48,155,784.276,149.596,NA,105.78,17.63,180,180
76,7,10,53736.24,17030.58,54,149,890.056,105.78,NA,105.78,17.63,180,0
77,7,11,53947.8,17030.58,59,144,1101.616,236.531,NA,211.56,42.312,0,-180
78,8,1,77854.08,4865.88,0,144,0,0,NA,NA,NA,NA,NA
79,8,2,77854.08,4865.88,6,148,0,0,NA,0,0,0,NA
80,8,3,77854.08,4865.88,12,141,0,0,NA,0,0,0,0
81,8,4,77854.08,4865.88,18,151,0,0,NA,0,0,0,0
82,8,5,77854.08,4865.88,24,146,0,0,NA,0,0,0,0
83,8,6,77854.08,4865.88,30,142,0,0,NA,0,0,0,0
84,8,7,77959.86,4865.88,36,139,105.78,105.78,NA,105.78,17.63,0,0
85,8,8,77854.08,4865.88,42,146,211.56,0,NA,105.78,17.63,180,180
86,8,9,77959.86,4865.88,48,141,317.34,105.78,NA,105.78,17.63,0,-180
87,8,10,77854.08,4865.88,54,138,423.12,0,NA,105.78,17.63,180,180
88,8,11,77854.08,4865.88,59,147,423.12,0,NA,0,0,0,-180
89,9,1,90547.68,3067.62,0,140,0,0,NA,NA,NA,NA,NA
90,9,2,90547.68,2961.84,6,147,105.78,105.78,NA,105.78,17.63,-90,NA
91,9,3,90759.24,3067.62,12,152,342.311,211.56,NA,236.531,39.422,26.565,116.565
92,9,4,90653.46,3067.62,18,162,448.091,105.78,NA,105.78,17.63,180,153.435
93,9,5,90547.68,3067.62,24,151,553.871,0,NA,105.78,17.63,180,0
94,9,6,90547.68,3067.62,30,146,553.871,0,NA,0,0,0,-180
95,9,7,90547.68,2961.84,36,144,659.651,105.78,NA,105.78,17.63,-90,-90
96,9,8,90547.68,3067.62,42,147,765.431,0,NA,105.78,17.63,90,180
97,9,9,90759.24,2961.84,48,148,1001.963,236.531,NA,236.531,39.422,-26.565,-116.565
98,9,10,90759.24,3067.62,54,151,1107.743,211.56,NA,105.78,17.63,90,116.565
99,9,11,90547.68,2961.84,59,143,1344.274,105.78,NA,236.531,47.306,-153.435,116.565
100,10,1,57861.66,4865.88,0,118,0,0,NA,NA,NA,NA,NA
101,10,2,57967.44,4865.88,6,120,105.78,105.78,NA,105.78,17.63,0,NA
102,10,3,57967.44,4971.66,12,115,211.56,149.596,NA,105.78,17.63,90,90
103,10,4,57967.44,4971.66,18,118,211.56,149.596,NA,0,0,0,-90
104,10,5,57967.44,5077.44,24,113,317.34,236.531,NA,105.78,17.63,90,90
105,10,6,57755.88,5077.44,30,114,528.9,236.531,NA,211.56,35.26,180,90
106,10,7,57967.44,4971.66,36,117,765.431,149.596,NA,236.531,39.422,-26.565,153.435
107,10,8,57755.88,4865.88,42,117,1001.963,105.78,NA,236.531,39.422,-153.435,-126.87
108,10,9,57967.44,4971.66,48,113,1238.494,149.596,NA,236.531,39.422,26.565,180
109,10,10,57967.44,4865.88,54,117,1344.274,105.78,NA,105.78,17.63,-90,-116.565
110,10,11,57755.88,4865.88,59,118,1555.834,105.78,NA,211.56,42.312,180,-90
