Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
79,9,8,63996.9,11424.24,42,122,740.46,105.78,NA,211.56,35.26,180,180
80,9,9,63996.9,11424.24,48,116,740.46,105.78,NA,0,0,0,-180
81,9,10,64102.68,11424.24,54,119,846.24,0,NA,105.78,17.63,0,0
82,9,11,63996.9,11318.46,59,118,995.836,149.596,NA,149.596,29.919,-135,-135
83,10,1,39350.16,54370.92,0,163,0,0,NA,NA,NA,NA,NA
84,10,2,39350.16,54476.7,6,154,105.78,105.78,NA,105.78,17.63,90,NA
85,10,3,39350.16,54370.92,12,151,211.56,0,NA,105.78,17.63,-90,-180
86,10,4,39350.16,54476.7,18,158,317.34,105.78,NA,105.78,17.63,90,180
87,10,5,39350.16,54476.7,24,142,317.34,105.78,NA,0,0,0,-90
88,10,6,39350.16,54370.92,30,147,423.12,0,NA,105.78,17.63,-90,-90
89,10,7,39350.16,54476.7,36,153,528.9,105.78,NA,105.78,17.63,90,180
90,10,8,39350.16,54476.7,42,165,528.9,105.78,NA,0,0,0,-90
91,10,9,39350.16,54476.7,48,154,528.9,105.78,NA,0,0,0,0
92,10,10,39455.94,54476.7,54,154,634.68,149.596,NA,105.78,17.63,0,0
93,10,11,39350.16,54476.7,59,154,740.46,105.78,NA,105.78,21.156,180,180
94,11,1,28031.7,40936.86,0,135,0,0,NA,NA,NA,NA,NA
95,11,2,27925.92,40936.86,6,133,105.78,105.78,NA,105.78,17.63,180,NA
96,11,3,28031.7,40936.86,12,127,211.56,0,NA,105.78,17.63,0,-180
97,11,4,27925.92,40936.86,18,137,317.34,105.78,NA,105.78,17.63,180,180
98,11,5,27925.92,40936.86,24,135,317.34,105.78,NA,0,0,0,-180
99,11,6,27925.92,40936.86,30,138,317.34,105.78,NA,0,0,0,0
100,11,7,27925.92,40936.86,36,150,317.34,105.78,NA,0,0,0,0
101,11,8,27925.92,40936.86,42,144,317.34,105.78,NA,0,0,0,0
102,11,9,28137.48,40725.3,48,128,616.531,236.531,NA,299.191,49.865,-45,-45
103,11,10,28137.48,40725.3,54,124,616.531,236.531,NA,0,0,0,45
104,11,11,28137.48,40936.86,59,126,828.091,105.78,NA,211.56,42.312,90,90
105,12,1,65160.48,19780.86,0,167,0,0,NA,NA,NA,NA,NA
106,12,2,65266.26,19886.64,6,160,149.596,149.596,NA,149.596,24.933,45,NA
107,12,3,65160.48,19780.86,12,155,299.191,0,NA,149.596,24.933,-135,-180
108,12,4,65160.48,19780.86,18,159,299.191,0,NA,0,0,0,135
109,12,5,65160.48,19992.42,24,146,510.751,211.56,NA,211.56,35.26,90,90
110,12,6,65266.26,19886.64,30,149,660.347,149.596,NA,149.596,24.933,-45,-135
111,12,7,65160.48,19780.86,36,154,809.942,0,NA,149.596,24.933,-135,-90
112,12,8,65160.48,19780.86,42,144,809.942,0,NA,0,0,0,135
113,12,9,65160.48,19992.42,48,135,1021.502,211.56,NA,211.56,35.26,90,90
114,12,10,65160.48,19780.86,54,141,1233.062,0,NA,211.56,35.26,-90,-180
115,12,11,65160.48,19992.42,59,135,1444.622,211.56,NA,211.56,42.312,90,180
