Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
37,5,1,2644.5,49822.38,0,133,0,0,NA,NA,NA,NA,NA
38,5,2,6135.24,48553.02,6,129,3714.369,3714.369,NA,3714.369,619.062,-19.983,NA
39,5,3,7087.26,48870.36,12,169,4717.887,4543.617,NA,1003.517,167.253,18.435,38.418
40,5,4,7404.6,46543.2,18,132,7066.584,5780.275,NA,2348.697,391.45,-82.235,-100.67
41,5,5,8885.52,45379.62,24,133,8949.943,7660.839,NA,1883.359,313.893,-38.157,44.078
42,5,6,12376.26,44744.94,30,112,12497.912,10976.682,NA,3547.969,591.328,-10.305,27.852
43,5,7,12905.16,40513.74,36,137,16762.04,13853.95,NA,4264.128,710.688,-82.875,-72.57
44,5,8,13857.18,38503.92,42,119,18985.938,15932.097,NA,2223.897,370.65,-64.654,18.221
45,5,9,15549.66,36494.1,48,140,21613.458,18552.256,NA,2627.521,437.92,-49.899,14.755
46,5,10,15232.32,36705.66,54,154,21994.853,18179.702,NA,381.395,63.566,146.31,-163.791
47,5,11,15232.32,38503.92,59,162,23793.113,16928.105,NA,1798.26,359.652,90,-56.31
48,6,1,28877.94,31628.22,0,130,0,0,NA,NA,NA,NA,NA
49,6,2,30041.52,28349.04,6,124,3479.503,3479.503,NA,3479.503,579.917,-70.463,NA
50,6,3,29406.84,23483.16,12,128,8386.6,8162.214,NA,4907.098,817.85,-97.431,-26.968
51,6,4,30147.3,21579.12,18,128,10429.552,10128.953,NA,2042.951,340.492,-68.749,28.682
52,6,5,30676.2,20732.88,24,125,11427.478,11042.743,NA,997.927,166.321,-57.995,10.755
53,6,6,31099.32,18194.16,30,139,14001.217,13616.479,NA,2573.738,428.956,-80.538,-22.543
54,6,7,29301.06,16184.34,36,145,16698.088,15449.675,NA,2696.871,449.479,-131.82,-51.282
55,6,8,25916.1,15761.22,42,136,20109.39,16141.071,NA,3411.302,568.55,-172.875,-41.055
56,6,9,22848.48,17665.26,48,158,23719.884,15209.163,NA,3610.493,601.749,148.173,-38.952
57,6,10,20944.44,19251.96,54,117,26198.388,14700.756,NA,2478.505,413.084,140.194,-7.978
58,6,11,18194.16,19780.86,59,121,28999.062,15953.153,NA,2800.674,560.135,169.114,28.92
59,7,1,74680.68,28666.38,0,135,0,0,NA,NA,NA,NA,NA
60,7,2,78277.2,30041.52,6,134,3850.45,3850.45,NA,3850.45,641.742,20.925,NA
61,7,3,80604.36,30147.3,12,120,6180.013,6105.99,NA,2329.563,388.26,2.603,-18.322
62,7,4,85893.36,33426.48,18,114,12403.078,12181.246,NA,6223.065,1037.178,31.799,29.196
63,7,5,88960.98,32791.8,24,114,15535.667,14864.254,NA,3132.589,522.098,-11.689,-43.488
64,7,6,92240.16,34484.28,30,140,19225.858,18498.197,NA,3690.191,615.032,27.3,38.989
65,7,7,95307.78,35436.3,36,140,22437.81,21709.654,NA,3211.952,535.325,17.241,-10.058
66,7,8,100067.88,33849.6,42,133,27455.396,25910.918,NA,5017.586,836.264,-18.435,-35.676
67,7,9,103135.5,29512.62,48,113,32767.616,28467.401,NA,5312.221,885.37,-54.728,-36.293
68,7,10,102183.48,25492.98,54,113,36898.457,27685.275,NA,4130.841,688.474,-103.325,-48.597
69,7,11,101760.36,23377.38,59,137,39055.955,27591.35,NA,2157.497,431.499,-101.31,2.015
70,8,1,103664.4,23377.38,0,130,0,0,NA,NA,NA,NA,NA
71,8,2,105039.54,21579.12,6,131,2263.791,2263.791,NA,2263.791,377.298,-52.595,NA
72,8,3,105251.1,20944.44,12,112,2932.802,2904.619,NA,669.011,111.502,-71.565,-18.97
73,8,4,105462.66,20732.88,18,113,3231.993,3197.987,NA,299.191,49.865,-45,26.565
74,8,5,106943.58,20732.88,24,118,4712.913,4212.648,NA,1480.92,246.82,0,45
75,8,6,110011.2,18617.28,30,120,8439.313,7933.5,NA,3726.4,621.067,-34.592,-34.592
76,8,7,110963.22,18299.94,36,113,9442.83,8891.185,NA,1003.517,167.253,-18.435,16.157
77,8,8,110751.66,18299.94,42,113,9654.39,8718.351,NA,211.56,35.26,180,-161.565
78,8,9,110963.22,17982.6,48,108,10035.786,9076.146,NA,381.395,63.566,-56.31,123.69
79,8,10,112973.04,16501.68,54,123,12532.283,11572.641,NA,2496.498,416.083,-36.384,19.926
80,8,11,113925.06,13857.18,59,130,15342.928,13996.977,NA,2810.644,562.129,-70.201,-33.817
81,9,1,73093.98,10895.34,0,124,0,0,NA,NA,NA,NA,NA
82,9,2,73940.22,10895.34,6,151,846.24,846.24,NA,846.24,141.04,0,NA
83,9,3,76055.82,10049.1,12,121,3124.811,3080.36,NA,2278.571,379.762,-21.801,-21.801
84,9,4,79440.78,10895.34,18,136,6613.948,6346.8,NA,3489.137,581.523,14.036,35.838
85,9,5,80710.14,12058.92,24,141,8335.921,7704.532,NA,1721.974,286.996,42.51,28.474
86,9,6,80921.7,12164.7,30,128,8572.453,7929.973,NA,236.531,39.422,26.565,-15.945
87,9,7,80921.7,12058.92,36,139,8678.233,7913.73,NA,105.78,17.63,-90,-116.565
88,9,8,81450.6,11212.68,42,117,9676.159,8362.643,NA,997.927,166.321,-57.995,32.005
89,9,9,81767.94,11001.12,48,115,10057.554,8674.605,NA,381.395,63.566,-33.69,24.305
90,9,10,81767.94,11106.9,54,121,10163.334,8676.54,NA,105.78,17.63,90,123.69
91,9,11,81556.38,11001.12,59,119,10399.866,8463.061,NA,236.531,47.306,-153.435,116.565
92,10,1,61035.06,39561.72,0,117,0,0,NA,NA,NA,NA,NA
93,10,2,60929.28,38821.26,6,158,747.978,747.978,NA,747.978,124.663,-98.13,NA
94,10,3,59977.26,36811.44,12,121,2971.875,2946.69,NA,2223.897,370.65,-115.346,-17.216
95,10,4,59765.7,36599.88,18,132,3271.066,3222.386,NA,299.191,49.865,-135,-19.654
96,10,5,59025.24,36176.76,24,115,4123.891,3936.665,NA,852.826,142.138,-150.255,-15.255
97,10,6,57967.44,35118.96,30,113,5619.846,5398.927,NA,1495.955,249.326,-135,15.255
98,10,7,58179,35013.18,36,126,5856.378,5370.875,NA,236.531,39.422,-26.565,108.435
99,10,8,56592.3,33849.6,42,142,7823.999,7236.465,NA,1967.622,327.937,-143.746,-117.181
100,10,9,55111.38,32897.58,48,137,9584.53,8916.319,NA,1760.53,293.422,-147.265,-3.519
101,10,10,54476.7,32051.34,54,120,10642.33,9970.852,NA,1057.8,176.3,-126.87,20.395
102,10,11,53736.24,31839.78,59,116,11412.42,10625.494,NA,770.09,154.018,-164.055,-37.185
103,11,1,73622.88,45485.4,0,143,0,0,NA,NA,NA,NA,NA
104,11,2,73199.76,45379.62,6,141,436.142,436.142,NA,436.142,72.69,-165.964,NA
105,11,3,73305.54,45379.62,12,160,541.922,334.506,NA,105.78,17.63,0,165.964
106,11,4,72670.86,45696.96,18,156,1251.516,975.243,NA,709.594,118.266,153.435,153.435
107,11,5,71295.72,47283.66,24,123,3351.189,2940.988,NA,2099.673,349.946,130.914,-22.521
108,11,6,69285.9,47389.44,30,128,5363.791,4736.535,NA,2012.602,335.434,176.987,46.073
109,11,7,68016.54,46225.86,36,147,7085.764,5655.027,NA,1721.974,286.996,-137.49,45.523
110,11,8,66429.84,44216.04,42,150,9646.427,7304.184,NA,2560.663,426.777,-128.29,9.199
111,11,9,65900.94,41994.66,48,125,11929.903,8474.292,NA,2283.476,380.579,-103.392,24.898
112,11,10,65583.6,41254.2,54,138,12735.5,9084.772,NA,805.596,134.266,-113.199,-9.806
113,11,11,64314.24,38292.36,59,116,15957.886,11763.954,NA,3222.386,644.477,-113.199,0
114,12,1,60083.04,49081.92,0,120,0,0,NA,NA,NA,NA,NA
115,12,2,61669.74,48870.36,6,116,1600.742,1600.742,NA,1600.742,266.79,-7.595,NA
116,12,3,62304.42,49293.48,12,116,2363.532,2231.432,NA,762.79,127.132,33.69,41.285
117,12,4,62304.42,49399.26,18,127,2469.312,2243.933,NA,105.78,17.63,90,56.31
118,12,5,62515.98,46120.08,24,124,5755.31,3832.974,NA,3285.997,547.666,-86.309,-176.309
119,12,6,63996.9,42417.78,30,121,9742.809,7728.458,NA,3987.499,664.583,-68.199,18.11
120,12,7,65266.26,39667.5,36,118,12771.887,10746.956,NA,3029.078,504.846,-65.225,2.974
121,12,8,67064.52,38927.04,42,124,14716.629,12323.257,NA,1944.742,324.124,-22.38,42.845
122,12,9,67910.76,37869.24,48,114,16071.274,13674.699,NA,1354.645,225.774,-51.34,-28.96
123,12,10,67699.2,37234.56,54,124,16740.285,14084.241,NA,669.011,111.502,-108.435,-57.095
124,12,11,67910.76,36705.66,59,141,17309.928,14643.941,NA,569.643,113.929,-68.199,40.236
125,13,1,70343.7,30570.42,0,122,0,0,NA,NA,NA,NA,NA
126,13,2,70661.04,30464.64,6,153,334.506,334.506,NA,334.506,55.751,-18.435,NA
127,13,3,75421.14,30887.76,12,137,5113.374,5087.347,NA,4778.868,796.478,5.08,23.515
128,13,4,77325.18,30993.54,18,132,7020.35,6994.29,NA,1906.976,317.829,3.18,-1.9
129,13,5,77642.52,33426.48,24,125,9473.899,7837.72,NA,2453.549,408.925,82.569,79.389
130,13,6,77536.74,34378.5,30,144,10431.778,8138.876,NA,957.879,159.646,96.34,13.772
131,13,7,78700.32,35330.52,36,118,11935.194,9617.258,NA,1503.416,250.569,39.289,-57.051
132,13,8,79546.56,35647.86,42,131,12838.979,10510.615,NA,903.785,150.631,20.556,-18.733
133,13,9,81873.72,37446.12,48,125,15779.967,13424.478,NA,2940.988,490.165,37.694,17.138
134,13,10,84729.78,38398.14,54,134,18790.519,16377.805,NA,3010.552,501.759,18.435,-19.259
135,13,11,88114.74,38503.92,59,113,22177.131,19461.508,NA,3386.612,677.322,1.79,-16.645
136,14,1,102077.7,25704.54,0,142,0,0,NA,NA,NA,NA,NA
137,14,2,99644.76,25281.42,6,125,2469.459,2469.459,NA,2469.459,411.576,-170.134,NA
138,14,3,98586.96,24858.3,12,144,3608.744,3591.85,NA,1139.285,189.881,-158.199,11.936
139,14,4,95625.12,24646.74,18,131,6578.131,6538.71,NA,2969.386,494.898,-175.914,-17.716
140,14,5,92874.84,24223.62,24,143,9360.768,9321.253,NA,2782.637,463.773,-171.254,4.661
141,14,6,92451.72,23906.28,30,119,9889.668,9792.509,NA,528.9,88.15,-143.13,28.124
142,14,7,92663.28,24012.06,36,133,10126.199,9565.343,NA,236.531,39.422,26.565,169.695
143,14,8,92663.28,24117.84,42,128,10231.979,9547.194,NA,105.78,17.63,90,63.435
144,14,9,92874.84,24012.06,48,149,10468.51,9357.196,NA,236.531,39.422,-26.565,-116.565
145,14,10,92769.06,24012.06,54,138,10574.29,9461.251,NA,105.78,17.63,180,-153.435
146,14,11,92874.84,24117.84,59,142,10723.886,9338.643,NA,149.596,29.919,45,-135
147,15,1,122493.24,23483.16,0,122,0,0,NA,NA,NA,NA,NA
148,15,2,120377.64,23694.72,6,114,2126.152,2126.152,NA,2126.152,354.359,174.289,NA
149,15,3,119319.84,22425.36,12,139,3778.488,3345.057,NA,1652.336,275.389,-129.806,55.905
150,15,4,118896.72,22425.36,18,135,4201.608,3748.853,NA,423.12,70.52,180,-50.194
151,15,5,117204.24,22848.48,24,123,5946.177,5326.945,NA,1744.568,290.761,165.964,-14.036
152,15,6,116146.44,24117.84,30,122,7598.513,6378.455,NA,1652.336,275.389,129.806,-36.158
153,15,7,115723.32,24012.06,36,113,8034.655,6790.549,NA,436.142,72.69,-165.964,64.231
154,15,8,115723.32,24012.06,42,119,8034.655,6790.549,NA,0,0,0,165.964
155,15,9,115934.88,24223.62,48,118,8333.846,6600.028,NA,299.191,49.865,45,45
156,15,10,115723.32,24329.4,54,113,8570.377,6822.605,NA,236.531,39.422,153.435,108.435
157,15,11,115617.54,24540.96,59,115,8806.909,6956.593,NA,236.531,47.306,116.565,-36.87
158,16,1,106837.8,13751.4,0,137,0,0,NA,NA,NA,NA,NA
159,16,2,108212.94,12587.82,6,117,1801.368,1801.368,NA,1801.368,300.228,-40.236,NA
160,16,3,108741.84,11635.8,12,145,2890.44,2846.249,NA,1089.072,181.512,-60.945,-20.709
161,16,4,110222.76,11106.9,18,139,4462.973,4295.502,NA,1572.533,262.089,-19.654,41.292
162,16,5,112444.14,10578,24,142,6746.449,6442.167,NA,2283.476,380.579,-13.392,6.261
163,16,6,112973.04,10683.78,30,117,7285.824,6859.407,NA,539.374,89.896,11.31,24.702
164,16,7,112973.04,10683.78,36,114,7285.824,6859.407,NA,0,0,0,-11.31
165,16,8,112973.04,10683.78,42,114,7285.824,6859.407,NA,0,0,0,0
166,16,9,112973.04,10683.78,48,119,7285.824,6859.407,NA,0,0,0,0
167,16,10,112973.04,10683.78,54,134,7285.824,6859.407,NA,0,0,0,0
168,16,11,113501.94,10895.34,59,149,7855.466,7250.368,NA,569.643,113.929,21.801,21.801
169,17,1,98692.74,8039.28,0,134,0,0,NA,NA,NA,NA,NA
170,17,2,102395.04,7298.82,6,116,3775.62,3775.62,NA,3775.62,629.27,-11.31,NA
171,17,3,102606.6,7298.82,12,120,3987.18,3983.288,NA,211.56,35.26,0,11.31
172,17,4,102500.82,7404.6,18,116,4136.775,3860.608,NA,149.596,24.933,135,135
173,17,5,102395.04,7510.38,24,125,4286.371,3739.888,NA,149.596,24.933,135,0
174,17,6,102395.04,7616.16,30,134,4392.151,3726.4,NA,105.78,17.63,90,-45
175,17,7,104722.2,8568.18,36,139,6906.513,6052.613,NA,2514.362,419.06,22.249,-67.751
176,17,8,108107.16,8250.84,42,135,10306.316,9416.797,NA,3399.803,566.634,-5.356,-27.605
177,17,9,112021.02,6135.24,48,122,14755.368,13463.596,NA,4449.052,741.509,-28.393,-23.037
178,17,10,114136.62,5817.9,54,135,16894.636,15602.819,NA,2139.268,356.545,-8.531,19.862
179,17,11,116358,6135.24,59,114,19138.568,17767.577,NA,2243.933,448.787,8.13,16.661
180,18,1,111280.56,28454.82,0,152,0,0,NA,NA,NA,NA,NA
181,18,2,112761.48,31416.66,6,192,3311.438,3311.438,NA,3311.438,551.906,63.435,NA
182,18,3,115723.32,33426.48,12,121,6890.805,6667.497,NA,3579.368,596.561,34.16,-29.275
183,18,4,118896.72,33849.6,18,136,10092.289,9333.249,NA,3201.484,533.581,7.595,-26.565
184,18,5,121223.88,32474.46,24,132,12795.377,10725.07,NA,2703.088,450.515,-30.579,-38.174
185,18,6,122810.58,32262.9,30,122,14396.119,12142.604,NA,1600.742,266.79,-7.595,22.985
186,18,7,123233.7,31522.44,36,115,15248.944,12340.496,NA,852.826,142.138,-60.255,-52.66
187,18,8,123127.92,31416.66,42,115,15398.54,12211.979,NA,149.596,24.933,-135,-74.745
188,18,9,123233.7,31416.66,48,127,15504.32,12314.628,NA,105.78,17.63,0,135
189,18,10,123551.04,30781.98,54,140,16213.914,12489.209,NA,709.594,118.266,-63.435,-63.435
190,18,11,123868.38,30570.42,59,148,16595.309,12764.364,NA,381.395,76.279,-33.69,29.745
191,19,1,74151.78,55322.94,0,134,0,0,NA,NA,NA,NA,NA
192,19,2,74257.56,56063.4,6,130,747.978,747.978,NA,747.978,124.663,81.87,NA
193,19,3,74257.56,57015.42,12,136,1699.998,1695.782,NA,952.02,158.67,90,8.13
194,19,4,76478.94,61563.96,18,113,6761.988,6660.781,NA,5061.99,843.665,63.97,-26.03
195,19,5,78488.76,63468,24,120,9530.515,9227.752,NA,2768.528,461.421,43.452,-20.519
196,19,6,78488.76,64948.92,30,140,11011.435,10557.883,NA,1480.92,246.82,90,46.548
197,19,7,79440.78,67593.42,36,124,13822.08,13361.819,NA,2810.644,468.441,70.201,-19.799
198,19,8,81239.04,70237.92,42,123,17020.067,16513.203,NA,3197.987,532.998,55.784,-14.417
199,19,9,82085.28,72036.18,48,147,19007.492,18500.617,NA,1987.426,331.238,64.799,9.015
200,19,10,84200.88,74892.24,54,135,22561.763,21998.68,NA,3554.271,592.378,53.471,-11.328
201,19,11,88008.96,77325.18,59,119,27080.687,26002.308,NA,4518.924,903.785,32.574,-20.897
202,20,1,63044.88,96154.02,0,137,0,0,NA,NA,NA,NA,NA
203,20,2,61352.4,92980.62,6,113,3596.52,3596.52,NA,3596.52,599.42,-118.072,NA
204,20,3,60294.6,91182.36,12,122,5682.828,5681.676,NA,2086.308,347.718,-120.466,-2.393
205,20,4,56274.96,89278.32,18,141,10130.622,9649.2,NA,4447.794,741.299,-154.654,-34.188
206,20,5,52043.76,88960.98,24,143,14373.706,13143.99,NA,4243.084,707.181,-175.711,-21.057
207,20,6,51832.2,88855.2,30,145,14610.237,13378.975,NA,236.531,39.422,-153.435,22.276
208,20,7,48764.58,90124.56,36,118,17930.111,15501.011,NA,3319.875,553.312,157.521,-49.044
209,20,8,46331.64,91711.26,42,114,20834.731,17293.655,NA,2904.619,484.103,146.889,-10.632
210,20,9,43158.24,94461.54,48,118,25034.077,19958.53,NA,4199.346,699.891,139.086,-7.803
211,20,10,42735.12,96154.02,54,154,26778.645,20309.76,NA,1744.568,290.761,104.036,-35.049
212,20,11,41677.32,97211.82,59,139,28274.6,21393.727,NA,1495.955,299.191,135,30.964
