Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
36,4,3,99538.98,50774.4,12,396,3744.515,3715.875,NA,2365.313,394.219,-169.695,14.704
37,4,4,93932.64,53630.46,18,267,10036.425,9648.621,NA,6291.91,1048.652,153.004,-37.301
38,4,5,92769.06,54794.04,24,299,11681.975,11107.404,NA,1645.551,274.258,135,-18.004
39,4,6,91499.7,55534.5,30,406,13151.518,12553.996,NA,1469.543,244.924,149.744,14.744
40,4,7,90336.12,55428.72,36,339,14319.896,13614.424,NA,1168.378,194.73,-174.806,35.451
41,4,8,90653.46,57544.32,42,417,16459.165,14145.282,NA,2139.268,356.545,81.469,-103.725
42,4,9,90547.68,59765.7,48,367,18683.062,15374.169,NA,2223.897,370.65,92.726,11.257
43,4,10,90230.34,59871.48,54,231,19017.567,15696.127,NA,334.506,55.751,161.565,68.839
44,4,11,89701.44,59765.7,59,194,19556.942,16079.952,NA,539.374,107.875,-168.69,29.745
45,5,1,102183.48,72565.08,0,281,0,0,NA,NA,NA,NA,NA
46,5,2,97423.38,68968.56,6,301,5966.03,5966.03,NA,5966.03,994.338,-142.927,NA
47,5,3,94673.1,65900.94,12,394,10086.021,10040.745,NA,4119.992,686.665,-131.878,11.049
48,5,4,93932.64,65372.04,18,276,10995.975,10946.058,NA,909.954,151.659,-144.462,-12.584
49,5,5,94990.44,63891.12,24,349,12815.883,11268.425,NA,1819.908,303.318,-54.462,90
50,5,6,95202,62621.76,30,501,14102.752,12149.513,NA,1286.869,214.478,-80.538,-26.075
51,5,7,95836.68,59025.24,36,330,17754.844,14953.566,NA,3652.092,608.682,-79.992,0.546
52,5,8,97211.82,57861.66,42,260,19556.213,15521.21,NA,1801.368,300.228,-40.236,39.756
53,5,9,98904.3,56486.52,48,303,21736.923,16409.543,NA,2180.711,363.452,-39.094,1.142
54,5,10,104087.52,55111.38,54,293,27099.458,17557.25,NA,5362.535,893.756,-14.859,24.235
55,5,11,106732.02,52361.1,59,238,30914.877,20709.66,NA,3815.419,763.084,-46.123,-31.265
56,6,1,113396.16,49928.16,0,365,0,0,NA,NA,NA,NA,NA
57,6,2,116463.78,47918.34,6,207,3667.379,3667.379,NA,3667.379,611.23,-33.232,NA
58,6,3,120271.86,47601,12,345,7488.659,7258.851,NA,3821.28,636.88,-4.764,28.468
59,6,4,121541.22,50880.18,18,338,11004.949,8200.509,NA,3516.29,586.048,68.839,73.602
60,6,5,120589.2,55640.28,24,237,15859.317,9185.213,NA,4854.369,809.061,101.31,32.471
61,6,6,120694.98,55640.28,30,344,15965.097,9268.284,NA,105.78,17.63,0,-101.31
62,6,7,120377.64,56698.08,36,264,17069.473,9724.859,NA,1104.376,184.063,106.699,106.699
63,6,8,120271.86,56698.08,42,317,17175.253,9649.2,NA,105.78,17.63,180,73.301
64,6,9,120377.64,56909.64,48,249,17411.784,9873.304,NA,236.531,39.422,63.435,-116.565
65,6,10,120694.98,57015.42,54,211,17746.29,10173.595,NA,334.506,55.751,18.435,-45
66,6,11,120694.98,56909.64,59,225,17852.07,10100.19,NA,105.78,21.156,-90,-108.435
67,7,1,105568.44,39032.82,0,260,0,0,NA,NA,NA,NA,NA
68,7,2,103981.74,40196.4,6,360,1967.622,1967.622,NA,1967.622,327.937,143.746,NA
69,7,3,102077.7,40090.62,12,331,3874.598,3647.493,NA,1906.976,317.829,-176.82,39.434
70,7,4,99433.2,37446.12,18,226,7614.486,6337.096,NA,3739.888,623.315,-135,41.82
71,7,5,99327.42,37234.56,24,358,7851.017,6494.926,NA,236.531,39.422,-116.565,18.435
72,7,6,99221.64,35965.2,30,362,9124.777,7049.267,NA,1273.76,212.293,-94.764,21.801
73,7,7,96259.8,33214.92,36,295,13166.625,10977.192,NA,4041.848,673.641,-137.121,-42.357
74,7,8,93721.08,30993.54,42,212,16539.995,14317.471,NA,3373.37,562.228,-138.814,-1.693
75,7,9,93086.4,30887.76,48,341,17183.43,14904.473,NA,643.435,107.239,-170.538,-31.724
76,7,10,92980.62,31522.44,54,361,17826.865,14658.07,NA,643.435,107.239,99.462,-90
77,7,11,93297.96,31628.22,59,252,18161.37,14331.531,NA,334.506,66.901,18.435,-81.027
78,8,1,106414.68,34695.84,0,296,0,0,NA,NA,NA,NA,NA
79,8,2,106837.8,34378.5,6,300,528.9,528.9,NA,528.9,88.15,-36.87,NA
80,8,3,107578.26,32897.58,12,295,2184.619,2141.882,NA,1655.719,275.953,-63.435,-26.565
81,8,4,108318.72,30887.76,18,226,4326.501,4257.563,NA,2141.882,356.98,-69.775,-6.34
82,8,5,109482.3,27925.92,24,288,7508.703,7432.504,NA,3182.203,530.367,-68.552,1.223
83,8,6,111492.12,25598.76,30,258,10583.61,10418.122,NA,3074.907,512.484,-49.185,19.367
84,8,7,113819.28,22108.02,36,227,14778.957,14604.154,NA,4195.347,699.225,-56.31,-7.125
85,8,8,116675.34,19780.86,42,273,18463.079,18103.529,NA,3684.122,614.02,-39.174,17.136
86,8,9,117733.14,18934.62,48,266,19817.724,19404.216,NA,1354.645,225.774,-38.66,0.514
87,8,10,117733.14,18194.16,54,270,20558.184,20010.322,NA,740.46,123.41,-90,-51.34
88,8,11,117838.92,16924.8,59,251,21831.944,21126.361,NA,1273.76,254.752,-85.236,4.764
89,9,1,137937.12,37128.78,0,225,0,0,NA,NA,NA,NA,NA
90,9,2,136138.86,37128.78,6,344,1798.26,1798.26,NA,1798.26,299.71,180,NA
91,9,3,133705.92,36282.54,12,308,4374.171,4314.994,NA,2575.911,429.319,-160.821,19.179
92,9,4,133917.48,34907.4,18,310,5765.49,4592.607,NA,1391.319,231.886,-81.254,79.567
93,9,5,133388.58,32262.9,24,297,8462.361,6660.781,NA,2696.871,449.479,-101.31,-20.056
94,9,6,133917.48,30781.98,30,250,10034.894,7512.614,NA,1572.533,262.089,-70.346,30.964
95,9,7,133917.48,29724.18,36,323,11092.694,8425.296,NA,1057.8,176.3,-90,-19.654
96,9,8,135398.4,27185.46,42,327,14031.78,10262.296,NA,2939.085,489.848,-59.744,30.256
97,9,9,134657.94,23588.94,48,253,17703.732,13931.27,NA,3671.953,611.992,-101.634,-41.89
98,9,10,131167.2,23800.5,54,195,21200.877,14949.076,NA,3497.145,582.858,176.532,-81.835
99,9,11,133177.02,21156,59,277,24522.437,16666.981,NA,3321.559,664.312,-52.765,130.703
100,10,1,71824.62,24012.06,0,356,0,0,NA,NA,NA,NA,NA
101,10,2,70555.26,24964.08,6,338,1586.7,1586.7,NA,1586.7,264.45,143.13,NA
102,10,3,68228.1,28349.04,12,363,5694.452,5634.213,NA,4107.752,684.625,124.509,-18.622
103,10,4,67381.86,30887.76,18,276,8370.498,8186.169,NA,2676.046,446.008,108.435,-16.074
104,10,5,67276.08,30781.98,24,376,8520.094,8156.043,NA,149.596,24.933,-135,116.565
105,10,6,66641.4,32791.8,30,274,10627.745,10195.568,NA,2107.652,351.275,107.526,-117.474
106,10,7,67487.64,35224.74,36,334,13203.656,12022.212,NA,2575.911,429.319,70.821,-36.705
107,11,1,78065.64,27502.8,0,416,0,0,NA,NA,NA,NA,NA
108,11,2,74574.9,29618.4,6,326,4081.792,4081.792,NA,4081.792,680.299,148.782,NA
109,11,3,68545.44,29829.96,12,301,10114.963,9800.504,NA,6033.17,1005.528,177.99,29.209
110,11,4,62410.2,28137.48,18,311,16479.368,15668.3,NA,6364.406,1060.734,-164.578,17.432
111,11,5,59131.02,24435.18,24,222,21425.078,19181.505,NA,4945.71,824.285,-131.532,33.046
112,11,6,57015.42,20944.44,30,256,25506.871,22048.216,NA,4081.792,680.299,-121.218,10.313
113,11,7,59765.7,16819.02,36,297,30465.009,21190.351,NA,4958.138,826.356,-56.31,64.908
114,11,8,63468,14809.2,42,358,34677.656,19344.73,NA,4212.648,702.108,-28.496,27.814
115,11,9,64420.02,13751.4,48,299,36100.781,19372.763,NA,1423.124,237.187,-48.013,-19.517
116,11,10,66112.5,13116.72,54,247,37908.35,18703.926,NA,1807.569,301.262,-20.556,27.457
117,11,11,68016.54,13434.06,59,285,39838.654,17289.125,NA,1930.304,386.061,9.462,30.018
118,12,1,54794.04,14703.42,0,256,0,0,NA,NA,NA,NA,NA
119,12,2,60823.5,15655.44,6,258,6104.157,6104.157,NA,6104.157,1017.359,8.973,NA
120,12,3,61352.4,16184.34,12,320,6852.134,6723.482,NA,747.978,124.663,45,36.027
121,12,4,65795.16,17347.92,18,217,11444.741,11314.505,NA,4592.607,765.434,14.676,-30.324
122,12,5,68968.56,22108.02,24,268,17165.669,15992.033,NA,5720.928,953.488,56.31,41.634
123,12,6,68968.56,25598.76,30,255,20656.409,17878.072,NA,3490.74,581.79,90,33.69
124,12,7,69180.12,27397.02,36,308,22467.071,19185.588,NA,1810.662,301.777,83.29,-6.71
125,12,8,67910.76,27185.46,42,312,23753.94,18106.619,NA,1286.869,214.478,-170.538,106.172
126,12,9,67487.64,28560.6,48,324,25192.704,18792.257,NA,1438.764,239.794,107.103,-82.36
127,12,10,70978.38,28349.04,54,230,28689.849,21169.218,NA,3497.145,582.858,-3.468,-110.571
128,12,11,72776.64,29618.4,59,287,30890.988,23363.016,NA,2201.139,440.228,35.218,38.686
129,13,1,15020.76,92557.5,0,249,0,0,NA,NA,NA,NA,NA
130,13,2,14914.98,94038.42,6,274,1484.693,1484.693,NA,1484.693,247.449,94.086,NA
131,13,3,14809.2,94673.1,12,383,2128.128,2126.152,NA,643.435,107.239,99.462,5.377
132,13,4,14703.42,92557.5,18,312,4246.371,317.34,NA,2118.243,353.04,-92.862,167.675
133,13,5,17771.04,90970.8,24,220,7700.051,3175.163,NA,3453.681,575.613,-27.35,65.513
134,13,6,20203.98,86316.48,30,260,12951.898,8112.712,NA,5251.847,875.308,-62.403,-35.053
135,13,7,19992.42,83566.2,36,387,15710.302,10274.282,NA,2758.405,459.734,-94.399,-31.996
136,13,8,19675.08,81344.82,40,282,17954.235,12140.3,NA,2243.933,560.983,-98.13,-3.731
137,13,9,18511.5,81133.26,46,305,19136.892,11945.649,NA,1182.656,197.109,-169.695,-71.565
138,13,10,18299.94,79017.66,52,359,21263.043,13931.27,NA,2126.152,354.359,-95.711,73.985
139,13,11,18511.5,77536.74,58,350,22758.998,15421.041,NA,1495.955,249.326,-81.87,13.841
140,13,12,18617.28,77536.74,59,405,22864.778,15445.329,NA,105.78,105.78,0,81.87
141,14,1,32051.34,81239.04,0,357,0,0,NA,NA,NA,NA,NA
142,14,2,29195.28,85364.46,6,351,5017.586,5017.586,NA,5017.586,836.264,124.695,NA
143,14,3,22213.8,85576.02,12,298,12002.271,10751.12,NA,6984.685,1164.114,178.264,53.569
144,14,4,16078.56,82614.18,18,242,18815.028,16031.865,NA,6812.758,1135.46,-154.231,27.505
145,14,5,12905.16,76161.6,24,201,26005.735,19807.993,NA,7190.706,1198.451,-116.188,38.043
146,14,6,7510.38,70978.38,30,245,33487.006,26599.621,NA,7481.271,1246.879,-136.146,-19.958
147,14,7,6452.58,65477.82,36,356,39088.354,30061.812,NA,5601.348,933.558,-100.886,35.26
148,14,8,8356.62,61246.62,42,304,43728.227,31002.203,NA,4639.873,773.312,-65.772,35.113
149,14,9,10366.44,57544.32,48,272,47940.875,32119.692,NA,4212.648,702.108,-61.504,4.268
150,14,10,11106.9,53524.68,54,351,52028.146,34738.384,NA,4087.271,681.212,-79.563,-18.058
151,14,11,10049.1,50668.62,59,271,55073.802,37664.959,NA,3045.656,609.131,-110.323,-30.761
152,15,1,38503.92,90653.46,0,254,0,0,NA,NA,NA,NA,NA
153,15,2,38186.58,92345.94,6,261,1721.974,1721.974,NA,1721.974,286.996,100.62,NA
154,15,3,38609.7,93509.52,12,265,2960.097,2858.018,NA,1238.123,206.354,70.017,-30.603
155,15,4,39773.28,95202,18,310,5013.973,4722.34,NA,2053.876,342.313,55.491,-14.525
156,15,5,42523.56,97423.38,24,230,8549.304,7873.33,NA,3535.332,589.222,38.928,-16.564
157,15,6,44533.38,100385.22,30,247,12128.672,11448.211,NA,3579.368,596.561,55.84,16.913
158,15,7,49293.48,99644.76,36,244,16946.019,14044.86,NA,4817.347,802.891,-8.842,-64.682
159,15,8,55111.38,99221.64,42,297,22779.285,18687.467,NA,5833.266,972.211,-4.16,4.682
160,15,9,60929.28,97529.16,48,190,28838.365,23455.746,NA,6059.08,1009.847,-16.22,-12.061
161,15,10,60294.6,92769.06,54,318,33640.591,21893.138,NA,4802.226,800.371,-97.595,-81.374
162,15,11,61987.08,89384.1,59,184,37425.091,23517.442,NA,3784.5,756.9,-63.435,34.16
163,16,1,23271.6,78277.2,0,278,0,0,NA,NA,NA,NA,NA
164,16,2,24540.96,79440.78,6,351,1721.974,1721.974,NA,1721.974,286.996,42.51,NA
165,16,3,27291.24,80921.7,12,306,4845.62,4811.537,NA,3123.646,520.608,28.301,-14.21
166,16,4,32051.34,82085.28,18,191,9745.872,9570.021,NA,4900.252,816.709,13.736,-14.564
167,16,5,33214.92,81873.72,24,200,10928.528,10573.768,NA,1182.656,197.109,-10.305,-24.041
168,16,6,33214.92,81662.16,30,354,11140.088,10503.693,NA,211.56,35.26,-90,-79.695
169,16,7,35013.18,83460.42,36,331,13683.212,12834.737,NA,2543.124,423.854,45,135
170,16,8,36917.22,86210.7,42,280,17028.269,15784.276,NA,3345.057,557.51,55.305,10.305
171,16,9,37234.56,88114.74,48,269,18958.573,17080.44,NA,1930.304,321.717,80.538,25.233
172,16,10,37869.24,88960.98,54,224,20016.373,18089.617,NA,1057.8,176.3,53.13,-27.408
173,16,11,37869.24,89807.22,59,307,20862.613,18601.948,NA,846.24,169.248,90,36.87
174,17,1,37869.24,78806.1,0,491,0,0,NA,NA,NA,NA,NA
175,17,2,40196.4,78594.54,6,325,2336.757,2336.757,NA,2336.757,389.459,-5.194,NA
176,17,3,43369.8,80287.02,12,259,5933.277,5696.427,NA,3596.52,599.42,28.072,33.267
177,17,4,48341.46,83354.64,18,370,11775.168,11417.382,NA,5841.891,973.649,31.675,3.603
178,17,5,51514.86,87480.06,24,240,16979.931,16169.123,NA,5204.763,867.46,52.431,20.756
179,17,6,50880.18,91499.7,30,222,21049.369,18177.24,NA,4069.438,678.24,98.973,46.541
180,17,7,51514.86,97000.26,36,221,26586.424,22742.7,NA,5537.055,922.843,83.418,-15.555
181,17,8,53947.8,103135.5,42,255,33186.452,29162.301,NA,6600.028,1100.005,68.369,-15.049
182,17,9,60506.16,103875.96,48,238,39786.48,33777.626,NA,6600.028,1100.005,6.442,-61.928
183,17,10,65372.04,102183.48,54,280,44938.302,36095.788,NA,5151.823,858.637,-19.179,-25.621
184,17,11,68968.56,104616.42,59,213,49280.439,40414.605,NA,4342.137,868.427,34.077,53.256
185,18,1,70449.48,81344.82,0,222,0,0,NA,NA,NA,NA,NA
186,18,2,73622.88,83143.08,6,247,3647.493,3647.493,NA,3647.493,607.916,29.539,NA
187,18,3,74363.34,84200.88,12,244,4938.703,4845.14,NA,1291.209,215.202,55.008,25.469
188,18,4,76055.82,86951.16,18,246,8168.026,7928.562,NA,3229.323,538.221,58.392,3.385
189,18,5,76267.38,89489.88,24,267,10715.546,10009.494,NA,2547.52,424.587,85.236,26.844
190,18,6,75315.36,92769.06,30,256,14130.127,12417.329,NA,3414.581,569.097,106.189,20.953
191,18,7,76373.16,95836.68,36,197,17375.005,15655.797,NA,3244.878,540.813,70.974,-35.215
192,18,8,76478.94,98163.84,42,240,19704.568,17867.116,NA,2329.563,388.26,87.397,16.423
193,18,9,76690.5,101548.8,48,221,23096.132,21145.949,NA,3391.565,565.261,86.424,-0.974
194,18,10,77536.74,103981.74,54,213,25672.044,23720.443,NA,2575.911,429.319,70.821,-15.603
195,18,11,79229.22,106943.58,59,250,29083.346,27062.527,NA,3411.302,682.26,60.255,-10.566
196,19,1,90865.02,89595.66,0,255,0,0,NA,NA,NA,NA,NA
197,19,2,94038.42,93509.52,6,211,5038.727,5038.727,NA,5038.727,839.788,50.964,NA
198,19,3,96471.36,94461.54,12,233,7651.3,7423.465,NA,2612.573,435.429,21.371,-29.594
199,19,4,98904.3,94461.54,18,226,10084.24,9397.17,NA,2432.94,405.49,0,-21.371
200,19,5,102818.16,95942.46,24,322,14268.905,13533.641,NA,4184.665,697.444,20.726,20.726
201,19,6,103558.62,95730.9,30,272,15038.995,14098.534,NA,770.09,128.348,-15.945,-36.671
202,19,7,104616.42,96259.8,36,318,16221.652,15281.092,NA,1182.656,197.109,26.565,42.51
203,19,8,105568.44,96471.36,42,302,17196.895,16231.63,NA,975.243,162.541,12.529,-14.036
204,19,9,105991.56,96471.36,48,193,17620.015,16615.88,NA,423.12,70.52,0,-12.529
205,19,10,106097.34,96471.36,54,194,17725.795,16712.236,NA,105.78,17.63,0,0
206,19,11,106308.9,96577.14,59,184,17962.326,16948.584,NA,236.531,47.306,26.565,26.565
207,20,1,84518.22,92557.5,0,272,0,0,NA,NA,NA,NA,NA
208,20,2,84729.78,92874.84,6,202,381.395,381.395,NA,381.395,63.566,56.31,NA
209,20,3,84729.78,92663.28,12,211,592.955,236.531,NA,211.56,35.26,-90,-146.31
210,20,4,84729.78,92874.84,18,312,804.515,381.395,NA,211.56,35.26,90,180
211,20,5,86528.04,95836.68,24,332,4269.517,3846.089,NA,3465.001,577.5,58.736,-31.264
212,20,6,86739.6,99644.76,30,232,8083.469,7427.233,NA,3813.952,635.659,86.82,28.084
213,20,7,90547.68,101971.92,36,242,12546.332,11179.7,NA,4462.863,743.811,31.43,-55.391
214,20,8,91922.82,105356.88,42,250,16199.955,14786.894,NA,3653.623,608.937,67.891,36.461
215,20,9,90970.8,106308.9,48,254,17546.315,15190.023,NA,1346.36,224.393,135,67.109
216,20,10,90653.46,106837.8,54,209,18163.113,15542.462,NA,616.798,102.8,120.964,-14.036
217,20,11,91076.58,106520.46,59,268,18692.013,15426.482,NA,528.9,105.78,-36.87,-157.834
218,21,2,29512.62,35647.86,6,226,0,0,NA,NA,NA,NA,NA
219,21,3,31628.22,33638.04,12,416,2918.071,2918.071,NA,2918.071,486.345,-43.531,NA
220,21,4,34378.5,30781.98,18,304,6883.058,6881.393,NA,3964.987,660.831,-46.081,-2.55
221,21,5,35647.86,28031.7,24,351,9912.136,9779.932,NA,3029.078,504.846,-65.225,-19.144
222,21,6,37023,27291.24,30,345,11473.959,11235.609,NA,1561.823,260.304,-28.301,36.924
223,21,7,39561.72,25492.98,36,326,14585.042,14286.567,NA,3111.083,518.514,-35.311,-7.01
224,22,1,32474.46,17136.36,0,361,0,0,NA,NA,NA,NA,NA
225,22,2,33003.36,18405.72,6,210,1375.14,1375.14,NA,1375.14,229.19,67.38,NA
226,22,3,33743.82,20732.88,12,320,3817.261,3813.952,NA,2442.121,407.02,72.35,4.97
227,22,4,35224.74,22213.8,18,341,5911.598,5774.464,NA,2094.337,349.056,45,-27.35
228,22,5,37975.02,26868.12,24,331,11317.774,11178.699,NA,5406.176,901.029,59.421,14.421
229,22,6,38292.36,28983.72,30,337,13457.042,13198.784,NA,2139.268,356.545,81.469,22.048
230,22,7,38503.92,31628.22,36,288,16109.991,15696.127,NA,2652.949,442.158,85.426,3.957
231,22,8,38292.36,32157.12,42,350,16679.633,16108.109,NA,569.643,94.94,111.801,26.375
232,22,9,37446.12,33955.38,48,355,18667.059,17538.439,NA,1987.426,331.238,115.201,3.4
233,22,10,36494.1,35859.42,54,314,20795.841,19149.686,NA,2128.781,354.797,116.565,1.364
234,22,11,36282.54,35224.74,59,320,21464.852,18484.885,NA,669.011,133.802,-108.435,135
235,23,1,25492.98,17136.36,0,258,0,0,NA,NA,NA,NA,NA
236,23,2,23800.5,19569.3,6,423,2963.728,2963.728,NA,2963.728,493.955,124.824,NA
237,23,3,23694.72,21473.34,12,332,4870.704,4695.012,NA,1906.976,317.829,93.18,-31.645
238,23,4,24858.3,24858.3,18,306,8450.072,7747.979,NA,3579.368,596.561,71.03,-22.15
239,23,5,25704.54,26233.44,24,224,10064.734,9099.54,NA,1614.662,269.11,58.392,-12.637
240,23,6,24012.06,27397.02,30,386,12118.61,10366.98,NA,2053.876,342.313,145.491,87.099
241,23,7,23800.5,29935.74,36,269,14666.129,12910.795,NA,2547.52,424.587,94.764,-50.728
242,24,1,16607.46,19992.42,0,365,0,0,NA,NA,NA,NA,NA
243,24,2,17242.14,17876.82,6,397,2208.751,2208.751,NA,2208.751,368.125,-73.301,NA
244,24,3,17665.26,16607.46,12,297,3546.774,3546.392,NA,1338.023,223.004,-71.565,1.736
245,24,4,17665.26,16819.02,18,579,3758.334,3345.057,NA,211.56,35.26,90,161.565
246,24,5,17665.26,16078.56,24,434,4498.794,4054.287,NA,740.46,123.41,-90,-180
247,24,6,16607.46,12058.92,30,261,8655.289,7933.5,NA,4156.495,692.749,-104.744,-14.744
248,24,7,15761.22,11953.14,36,213,9508.114,8083.696,NA,852.826,142.138,-172.875,-68.131
249,24,8,13857.18,10260.66,42,251,12055.634,10112.922,NA,2547.52,424.587,-138.366,34.509
250,24,9,13857.18,9625.98,48,274,12690.314,10725.07,NA,634.68,105.78,-90,48.366
251,24,10,13645.62,9414.42,54,337,12989.505,10984.834,NA,299.191,49.865,-135,-45
252,24,11,13222.5,9520.2,59,409,13425.647,11005.696,NA,436.142,87.228,165.964,-59.036
253,25,1,18828.84,33214.92,0,400,0,0,NA,NA,NA,NA,NA
254,25,2,18088.38,33109.14,6,443,747.978,747.978,NA,747.978,124.663,-171.87,NA
255,25,3,17665.26,33109.14,12,286,1171.098,1168.378,NA,423.12,70.52,180,-8.13
256,25,4,16819.02,32791.8,18,326,2074.882,2053.876,NA,903.785,150.631,-159.444,20.556
257,25,5,14914.98,32474.46,24,442,4005.186,3983.288,NA,1930.304,321.717,-170.538,-11.094
258,25,6,12693.6,32580.24,30,441,6229.083,6167.981,NA,2223.897,370.65,177.274,-12.189
259,25,7,9520.2,34590.06,36,324,9985.391,9409.665,NA,3756.307,626.051,147.653,-29.621
260,25,8,3596.52,35859.42,42,243,16043.547,15460.173,NA,6058.156,1009.693,167.905,20.253
261,25,9,1269.36,36070.98,48,303,18380.304,17790.234,NA,2336.757,389.459,174.806,6.9
262,26,1,44850.72,35118.96,0,210,0,0,NA,NA,NA,NA,NA
263,26,2,47389.44,33743.82,6,282,2887.232,2887.232,NA,2887.232,481.205,-28.443,NA
264,26,3,49187.7,33532.26,12,284,4697.894,4618.118,NA,1810.662,301.777,-6.71,21.733
265,26,4,49293.48,33426.48,18,336,4847.49,4754.22,NA,149.596,24.933,-45,-38.29
266,26,5,50457.06,35647.86,24,317,7355.167,5631.233,NA,2507.678,417.946,62.354,107.354
267,26,6,50351.28,39667.5,30,297,11376.199,7137.603,NA,4021.032,670.172,91.507,29.153
268,26,7,50245.5,42206.22,36,264,13917.122,8906.902,NA,2540.923,423.487,92.386,0.879
269,26,8,50139.72,41994.66,42,383,14153.653,8674.605,NA,236.531,39.422,-116.565,151.049
270,26,9,49928.16,42523.56,48,350,14723.296,8978.224,NA,569.643,94.94,111.801,-131.634
271,26,10,48976.14,44004.48,54,339,16483.826,9796.507,NA,1760.53,293.422,122.735,10.934
272,26,11,49293.48,44744.94,59,308,17289.422,10601.774,NA,805.596,161.119,66.801,-55.934
273,27,1,86104.92,76584.72,6,272,0,0,NA,NA,NA,NA,NA
274,27,2,90547.68,77642.52,12,238,4566.953,4566.953,NA,4566.953,761.159,13.392,NA
275,27,3,98586.96,81873.72,18,189,13651.724,13556.358,NA,9084.772,1514.129,27.759,14.366
276,27,4,104616.42,83566.2,24,462,19914.222,19784.254,NA,6262.498,1043.75,15.68,-12.079
277,27,5,111069,86316.48,30,211,26928.481,26793.888,NA,7014.259,1169.043,23.085,7.406
278,27,6,112655.7,90759.24,36,297,31646.079,30097.524,NA,4717.598,786.266,70.346,47.261
279,27,7,116358,96577.14,42,184,38542.092,36262.18,NA,6896.012,1149.335,57.529,-12.817
280,27,8,121647,96894.48,48,223,43840.603,40935.63,NA,5298.512,883.085,3.434,-54.095
281,27,9,126830.22,96154.02,54,280,49076.446,45183.045,NA,5235.843,872.64,-8.13,-11.564
282,27,10,128628.48,96682.92,59,198,50950.872,47033.932,NA,1874.426,374.885,16.39,24.52
