Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
48,8,6,101971.92,16184.34,29,194,834.218,211.56,NA,149.596,29.919,135,-71.565
49,9,1,108741.84,24646.74,0,234,0,0,NA,NA,NA,NA,NA
50,9,2,108636.06,24646.74,6,198,105.78,105.78,NA,105.78,17.63,180,NA
51,9,3,108741.84,24858.3,12,216,342.311,211.56,NA,236.531,39.422,63.435,-116.565
52,9,4,108741.84,24858.3,18,201,342.311,211.56,NA,0,0,0,-63.435
53,9,5,108741.84,24858.3,24,227,342.311,211.56,NA,0,0,0,0
54,9,6,108530.28,24646.74,29,200,641.502,211.56,NA,299.191,59.838,-135,-135
55,10,1,133705.92,46120.08,0,358,0,0,NA,NA,NA,NA,NA
56,10,2,133705.92,46331.64,6,289,211.56,211.56,NA,211.56,35.26,90,NA
57,10,3,133705.92,46331.64,12,275,211.56,211.56,NA,0,0,0,-90
58,10,4,133705.92,46331.64,18,221,211.56,211.56,NA,0,0,0,0
59,10,5,133705.92,46331.64,24,194,211.56,211.56,NA,0,0,0,0
60,10,6,133705.92,46331.64,29,194,211.56,211.56,NA,0,0,0,0
61,11,1,142062.54,44110.26,0,329,0,0,NA,NA,NA,NA,NA
62,11,2,141956.76,44216.04,6,319,149.596,149.596,NA,149.596,24.933,135,NA
63,11,3,142062.54,44110.26,12,320,299.191,0,NA,149.596,24.933,-45,-180
64,11,4,141850.98,44110.26,18,310,510.751,211.56,NA,211.56,35.26,180,-135
65,11,5,141956.76,44216.04,24,303,660.347,149.596,NA,149.596,24.933,45,-135
66,12,1,30993.54,91711.26,0,401,0,0,NA,NA,NA,NA,NA
67,12,2,30887.76,91499.7,6,413,236.531,236.531,NA,236.531,39.422,-116.565,NA
68,12,3,30781.98,91499.7,12,393,342.311,299.191,NA,105.78,17.63,180,-63.435
69,12,4,30781.98,91499.7,18,305,342.311,299.191,NA,0,0,0,-180
70,12,5,30781.98,91605.48,24,254,448.091,236.531,NA,105.78,17.63,90,90
71,12,6,30781.98,91711.26,29,239,553.871,211.56,NA,105.78,21.156,90,0
72,13,1,15972.78,91922.82,0,354,0,0,NA,NA,NA,NA,NA
73,13,2,15972.78,91922.82,6,374,0,0,NA,0,0,0,NA
74,13,3,15867,91922.82,12,387,105.78,105.78,NA,105.78,17.63,180,180
75,13,4,15761.22,91922.82,18,375,211.56,211.56,NA,105.78,17.63,180,0
76,13,5,15761.22,91922.82,24,373,211.56,211.56,NA,0,0,0,-180
77,13,6,15867,92028.6,29,351,361.156,149.596,NA,149.596,29.919,45,45
78,14,1,23588.94,102500.82,0,355,0,0,NA,NA,NA,NA,NA
79,14,2,23483.16,102606.6,6,385,149.596,149.596,NA,149.596,24.933,135,NA
80,14,3,23588.94,102606.6,12,420,255.376,105.78,NA,105.78,17.63,0,-135
81,14,4,23588.94,102712.38,18,397,361.156,211.56,NA,105.78,17.63,90,90
82,14,5,23483.16,102712.38,24,409,466.936,236.531,NA,105.78,17.63,180,90
83,14,6,23483.16,102712.38,29,376,466.936,236.531,NA,0,0,0,-180
84,15,1,43052.46,84835.56,0,309,0,0,NA,NA,NA,NA,NA
85,15,2,42946.68,84835.56,6,310,105.78,105.78,NA,105.78,17.63,180,NA
86,15,3,42946.68,84941.34,12,222,211.56,149.596,NA,105.78,17.63,90,-90
87,15,4,42629.34,84835.56,18,327,546.066,423.12,NA,334.506,55.751,-161.565,108.435
88,15,5,42629.34,84941.34,24,261,651.846,436.142,NA,105.78,17.63,90,-108.435
89,15,6,42629.34,84835.56,29,277,757.626,423.12,NA,105.78,21.156,-90,-180
90,16,1,53947.8,86528.04,0,332,0,0,NA,NA,NA,NA,NA
91,16,2,53947.8,86633.82,6,385,105.78,105.78,NA,105.78,17.63,90,NA
92,16,3,53947.8,86528.04,12,357,211.56,0,NA,105.78,17.63,-90,-180
93,16,4,53947.8,86528.04,18,403,211.56,0,NA,0,0,0,90
94,16,5,53947.8,86528.04,24,386,211.56,0,NA,0,0,0,0
95,16,6,53736.24,86633.82,29,402,448.091,236.531,NA,236.531,47.306,153.435,153.435
96,17,1,54370.92,96048.24,0,286,0,0,NA,NA,NA,NA,NA
97,17,2,54370.92,96048.24,6,369,0,0,NA,0,0,0,NA
98,17,3,54370.92,95942.46,12,395,105.78,105.78,NA,105.78,17.63,-90,-90
99,17,4,54265.14,95942.46,18,423,211.56,149.596,NA,105.78,17.63,180,-90
100,17,5,54265.14,95942.46,24,376,211.56,149.596,NA,0,0,0,-180
101,17,6,54159.36,96048.24,29,403,361.156,211.56,NA,149.596,29.919,135,135
102,18,1,112126.8,85047.12,0,256,0,0,NA,NA,NA,NA,NA
103,18,2,112126.8,85047.12,6,208,0,0,NA,0,0,0,NA
104,18,3,112126.8,85047.12,12,191,0,0,NA,0,0,0,0
105,18,4,112126.8,85047.12,18,181,0,0,NA,0,0,0,0
106,18,5,112232.58,85258.68,24,184,236.531,236.531,NA,236.531,39.422,63.435,63.435
107,18,6,112232.58,85047.12,29,181,448.091,105.78,NA,211.56,42.312,-90,-153.435
108,19,1,107366.7,73093.98,0,444,0,0,NA,NA,NA,NA,NA
109,19,2,107260.92,73093.98,6,415,105.78,105.78,NA,105.78,17.63,180,NA
110,19,3,107260.92,73093.98,12,365,105.78,105.78,NA,0,0,0,-180
111,19,4,107260.92,73093.98,18,316,105.78,105.78,NA,0,0,0,0
112,19,5,107260.92,73093.98,24,267,105.78,105.78,NA,0,0,0,0
113,19,6,107260.92,73093.98,29,212,105.78,105.78,NA,0,0,0,0
114,20,1,92769.06,55534.5,0,357,0,0,NA,NA,NA,NA,NA
115,20,2,92769.06,55428.72,6,289,105.78,105.78,NA,105.78,17.63,-90,NA
116,20,3,92769.06,55428.72,12,236,105.78,105.78,NA,0,0,0,90
117,20,4,92769.06,55428.72,18,220,105.78,105.78,NA,0,0,0,0
118,20,5,92769.06,55428.72,24,199,105.78,105.78,NA,0,0,0,0
119,20,6,92980.62,55217.16,29,193,404.971,381.395,NA,299.191,59.838,-45,-45
120,21,1,20627.1,13751.4,0,337,0,0,NA,NA,NA,NA,NA
121,21,2,20627.1,13751.4,6,423,0,0,NA,0,0,0,NA
122,21,3,20521.32,13751.4,12,363,105.78,105.78,NA,105.78,17.63,180,180
123,21,4,20415.54,13751.4,18,343,211.56,211.56,NA,105.78,17.63,180,0
124,21,5,20521.32,13751.4,24,374,317.34,105.78,NA,105.78,17.63,0,-180
125,21,6,20415.54,13751.4,29,255,423.12,211.56,NA,105.78,21.156,180,180
126,22,1,33743.82,14068.74,0,425,0,0,NA,NA,NA,NA,NA
127,22,2,33743.82,14068.74,6,380,0,0,NA,0,0,0,NA
128,22,3,33743.82,14174.52,12,314,105.78,105.78,NA,105.78,17.63,90,90
129,22,4,33743.82,14068.74,18,262,211.56,0,NA,105.78,17.63,-90,-180
130,22,5,33743.82,14068.74,24,235,211.56,0,NA,0,0,0,90
131,22,6,33743.82,14174.52,29,223,317.34,105.78,NA,105.78,21.156,90,90
132,23,1,57967.44,3067.62,0,231,0,0,NA,NA,NA,NA,NA
133,23,2,58179,2961.84,6,206,236.531,236.531,NA,236.531,39.422,-26.565,NA
134,23,3,58179,2961.84,12,197,236.531,236.531,NA,0,0,0,26.565
135,23,4,57967.44,2856.06,18,197,473.063,211.56,NA,236.531,39.422,-153.435,-153.435
136,23,5,58073.22,3067.62,24,198,709.594,105.78,NA,236.531,39.422,63.435,-143.13
137,23,6,57861.66,3067.62,29,194,921.154,105.78,NA,211.56,42.312,180,116.565
138,24,1,35118.96,70026.36,0,403,0,0,NA,NA,NA,NA,NA
139,24,2,35118.96,69920.58,6,427,105.78,105.78,NA,105.78,17.63,-90,NA
140,24,3,34907.4,69920.58,12,413,317.34,236.531,NA,211.56,35.26,180,-90
141,24,4,35013.18,69920.58,18,418,423.12,149.596,NA,105.78,17.63,0,-180
142,24,5,35013.18,69920.58,24,386,423.12,149.596,NA,0,0,0,0
143,24,6,34907.4,69814.8,29,379,572.716,299.191,NA,149.596,29.919,-135,-135
144,25,1,38503.92,62092.86,0,298,0,0,NA,NA,NA,NA,NA
145,25,2,38503.92,62304.42,6,310,211.56,211.56,NA,211.56,35.26,90,NA
146,25,3,38503.92,62304.42,12,371,211.56,211.56,NA,0,0,0,-90
147,25,4,38503.92,62304.42,18,437,211.56,211.56,NA,0,0,0,0
148,25,5,38503.92,62304.42,24,470,211.56,211.56,NA,0,0,0,0
149,25,6,38503.92,62198.64,29,436,317.34,105.78,NA,105.78,21.156,-90,-90
