Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
1,1,1,68862.78,87691.62,0,369,0,0,NA,NA,NA,NA,NA
2,1,2,71401.5,85047.12,6,267,3665.853,3665.853,NA,3665.853,610.976,-46.169,NA
3,1,3,74046,83883.54,12,413,6555.022,6431.737,NA,2889.169,481.528,-23.749,22.42
4,1,4,74046,83777.76,18,323,6660.802,6494.926,NA,105.78,17.63,-90,-66.251
5,1,5,74046,83671.98,24,393,6766.582,6559.213,NA,105.78,17.63,-90,0
6,1,6,74151.78,83777.76,30,190,6916.178,6579.652,NA,149.596,24.933,45,135
7,1,7,74574.9,83777.76,36,187,7339.298,6924.349,NA,423.12,70.52,0,-45
8,1,8,74469.12,83777.76,42,177,7445.078,6837.35,NA,105.78,17.63,180,180
9,1,9,74574.9,83777.76,48,189,7550.858,6924.349,NA,105.78,17.63,0,-180
10,1,10,74469.12,83777.76,54,185,7656.638,6837.35,NA,105.78,17.63,180,180
11,1,11,74151.78,83671.98,59,192,7991.144,6643.119,NA,334.506,66.901,-161.565,18.435
12,2,1,56592.3,66006.72,0,314,0,0,NA,NA,NA,NA,NA
13,2,2,51091.74,68016.54,6,262,5856.239,5856.239,NA,5856.239,976.04,159.928,NA
14,2,3,51091.74,69285.9,12,323,7125.599,6403.841,NA,1269.36,211.56,90,-69.928
15,2,4,52678.44,70449.48,18,242,9093.221,5920.846,NA,1967.622,327.937,36.254,-53.746
16,2,5,55428.72,77113.62,24,203,16302.576,11167.683,NA,7209.355,1201.559,67.574,31.32
17,2,6,59131.02,81344.82,30,251,21924.86,15546.781,NA,5622.284,937.047,48.814,-18.76
18,2,7,66006.72,83354.64,36,232,29088.283,19737.822,NA,7163.423,1193.904,16.294,-32.52
19,2,8,66218.28,83671.98,42,301,29469.678,20117.676,NA,381.395,63.566,56.31,40.016
20,2,9,68545.44,87268.5,48,302,33753.442,24391.409,NA,4283.764,713.961,57.095,0.785
21,2,10,75209.58,89384.1,54,280,40745.332,29884.863,NA,6991.89,1165.315,17.613,-39.482
22,2,11,77642.52,87691.62,59,319,43709.06,30221.626,NA,2963.728,592.746,-34.824,-52.437
23,3,1,91182.36,88643.64,0,376,0,0,NA,NA,NA,NA,NA
24,3,2,91182.36,88432.08,6,334,211.56,211.56,NA,211.56,35.26,-90,NA
25,3,3,91076.58,88432.08,12,405,317.34,236.531,NA,105.78,17.63,180,-90
26,3,4,91393.92,85152.9,18,261,3611.839,3497.145,NA,3294.499,549.083,-84.472,95.528
27,3,5,90865.02,79863.9,24,473,8927.219,8785.473,NA,5315.379,885.897,-95.711,-11.238
28,3,6,86633.82,79863.9,30,203,13158.419,9888.026,NA,4231.2,705.2,180,-84.289
29,3,7,86422.26,79546.56,36,337,13539.814,10267.201,NA,381.395,63.566,-123.69,56.31
30,3,8,86422.26,79546.56,42,334,13539.814,10267.201,NA,0,0,0,123.69
31,3,9,86316.48,79546.56,48,331,13645.594,10316.669,NA,105.78,17.63,180,180
32,3,10,85787.58,80075.46,54,399,14393.571,10125.086,NA,747.978,124.663,135,-45
33,3,11,84729.78,81450.6,59,372,16128.492,9663.106,NA,1734.921,346.984,127.569,-7.431
34,4,1,81767.94,50985.96,0,241,0,0,NA,NA,NA,NA,NA
35,4,2,78382.98,48764.58,6,252,4048.763,4048.763,NA,4048.763,674.794,-146.725,NA
36,4,3,77642.52,48658.8,12,324,4796.741,4736.535,NA,747.978,124.663,-171.87,-25.145
37,4,4,77113.62,48553.02,18,264,5336.115,5251.847,NA,539.374,89.896,-168.69,3.18
38,4,5,76267.38,48341.46,24,313,6208.399,6103.24,NA,872.284,145.381,-165.964,2.726
39,4,6,74046,49187.7,30,357,8585.509,7928.562,NA,2377.11,396.185,159.146,-34.891
40,4,7,74786.46,51091.74,36,406,10628.46,6982.281,NA,2042.951,340.492,68.749,-90.396
41,4,8,77430.96,53313.12,42,210,14082.141,4921.897,NA,3453.681,575.613,40.03,-28.719
42,4,9,80921.7,52361.1,48,218,17700.373,1614.662,NA,3618.233,603.039,-15.255,-55.285
43,4,10,83037.3,49928.16,54,288,20924.495,1652.336,NA,3224.122,537.354,-48.991,-33.736
44,4,11,81767.94,48658.8,59,373,22719.641,2327.16,NA,1795.146,359.029,-135,-86.009
45,5,1,85999.14,46543.2,0,371,0,0,NA,NA,NA,NA,NA
46,5,2,83460.42,45168.06,6,338,2887.232,2887.232,NA,2887.232,481.205,-151.557,NA
47,5,3,79335,42946.68,12,242,7572.701,7572.696,NA,4685.469,780.911,-151.699,-0.142
48,5,4,78488.76,41042.64,18,418,9656.325,9309.241,NA,2083.624,347.271,-113.962,37.737
49,5,5,80287.02,39138.6,24,242,12275.315,9351.814,NA,2618.99,436.498,-46.637,67.326
50,5,6,82402.62,34695.84,30,346,17196.075,12381.232,NA,4920.76,820.127,-64.537,-17.9
51,5,7,85999.14,33003.36,36,214,21170.927,13539.84,NA,3974.852,662.475,-25.201,39.336
52,5,8,86633.82,32897.58,42,301,21814.361,13660.372,NA,643.435,107.239,-9.462,15.739
53,5,9,88960.98,32686.02,48,293,24151.118,14170.178,NA,2336.757,389.459,-5.194,4.268
54,5,10,93932.64,33109.14,54,283,29140.751,15601.743,NA,4989.633,831.605,4.865,10.059
55,5,11,93403.74,31205.1,59,234,31116.884,17031.894,NA,1976.133,395.227,-105.524,-110.389
56,6,1,104827.98,32897.58,0,428,0,0,NA,NA,NA,NA,NA
57,6,2,104722.2,32897.58,6,355,105.78,105.78,NA,105.78,17.63,180,NA
58,6,3,104404.86,33320.7,12,374,634.68,598.382,NA,528.9,88.15,126.87,-53.13
59,6,4,104087.52,33109.14,18,261,1016.075,770.09,NA,381.395,63.566,-146.31,86.82
60,6,5,104827.98,33955.38,24,375,2140.532,1057.8,NA,1124.457,187.409,48.814,-164.876
61,6,6,105039.54,36917.22,30,278,5109.918,4025.204,NA,2969.386,494.898,85.914,37.1
62,6,7,102077.7,38927.04,36,357,8689.286,6627.098,NA,3579.368,596.561,145.84,59.926
63,6,8,99644.76,37975.02,42,201,11301.859,7255.768,NA,2612.573,435.429,-158.629,55.53
64,6,9,97952.28,36811.44,48,307,13355.735,7911.609,NA,2053.876,342.313,-145.491,13.138
65,6,10,96365.58,33743.82,54,349,16809.416,8504.607,NA,3453.681,575.613,-117.35,28.142
66,6,11,96682.92,33109.14,59,427,17519.009,8147.807,NA,709.594,141.919,-63.435,53.915
67,7,1,95519.34,35965.2,0,342,0,0,NA,NA,NA,NA,NA
68,7,2,98904.3,36705.66,6,335,3465.001,3465.001,NA,3465.001,577.5,12.339,NA
69,7,3,99433.2,36917.22,12,376,4034.644,4027.982,NA,569.643,94.94,21.801,9.462
70,7,4,99010.08,38080.8,18,388,5272.767,4081.792,NA,1238.123,206.354,109.983,88.182
71,7,5,99221.64,41888.88,24,278,9086.72,6985.486,NA,3813.952,635.659,86.82,-23.163
72,7,6,99221.64,45273.84,30,216,12471.68,10017.874,NA,3384.96,564.16,90,3.18
73,7,7,99750.54,45485.4,36,322,13041.322,10418.122,NA,569.643,94.94,21.801,-68.199
74,7,8,101019.9,45168.06,42,250,14349.749,10721.417,NA,1308.426,218.071,-14.036,-35.838
75,7,9,104193.3,44216.04,48,239,17662.875,11971.38,NA,3313.127,552.188,-16.699,-2.663
76,7,10,107895.6,44956.5,54,275,21438.495,15297.558,NA,3775.62,629.27,11.31,28.009
77,7,11,109693.86,45273.84,59,232,23264.541,16957.824,NA,1826.046,365.209,10.008,-1.302
78,8,1,91393.92,58919.46,0,257,0,0,NA,NA,NA,NA,NA
79,8,2,95942.46,57967.44,6,238,4647.102,4647.102,NA,4647.102,774.517,-11.821,NA
80,8,3,97846.5,54476.7,12,231,8623.361,7834.15,NA,3976.259,662.71,-61.39,-49.568
81,8,4,98163.84,52361.1,18,207,10762.629,9425.704,NA,2139.268,356.545,-81.469,-20.08
82,8,5,98692.74,51726.42,24,375,11588.797,10247.565,NA,826.168,137.695,-50.194,31.275
83,8,6,102077.7,52466.88,30,216,15053.799,12481.144,NA,3465.001,577.5,12.339,62.534
84,8,7,103135.5,53947.8,36,228,16873.707,12750.769,NA,1819.908,303.318,54.462,42.123
85,8,8,104299.08,57226.98,42,309,20353.209,13015.669,NA,3479.503,579.917,70.463,16.001
86,8,9,103347.06,61881.3,50,308,25103.898,12314.628,NA,4750.688,593.836,101.56,31.097
87,8,10,104193.3,63573.78,56,192,26996.148,13619.355,NA,1892.25,315.375,63.435,-38.125
88,8,11,104299.08,63996.9,59,178,27432.29,13868.077,NA,436.142,145.381,75.964,12.529
89,9,1,70978.38,45802.74,0,277,0,0,NA,NA,NA,NA,NA
90,9,2,68545.44,42206.22,6,200,4342.137,4342.137,NA,4342.137,723.689,-124.077,NA
91,9,3,60929.28,40407.96,12,310,12167.712,11405.615,NA,7825.576,1304.263,-166.715,-42.638
92,9,4,54053.58,41359.98,18,361,19109.009,17498.199,NA,6941.296,1156.883,172.117,-21.168
93,9,5,49081.92,44321.82,24,413,24896.054,21946.482,NA,5787.046,964.508,149.216,-22.901
94,9,6,41254.2,44004.48,30,220,32730.204,29778.526,NA,7834.15,1305.692,-177.678,33.106
95,9,7,38292.36,44850.72,36,274,35810.564,32699.881,NA,3080.36,513.393,164.055,-18.267
96,9,8,37657.68,46754.76,42,331,37817.599,33334.298,NA,2007.034,334.506,108.435,-55.62
97,9,9,40302.18,53524.68,48,259,45085.693,31633.173,NA,7268.094,1211.349,68.663,-39.772
98,9,10,44216.04,60400.38,54,326,52997.302,30484.651,NA,7911.609,1318.601,60.35,-8.313
99,9,11,45485.4,63468,59,442,56317.176,31015.374,NA,3319.875,663.975,67.521,7.17
100,10,1,18828.84,57015.42,0,311,0,0,NA,NA,NA,NA,NA
101,10,2,23377.38,58179,6,350,4695.012,4695.012,NA,4695.012,782.502,14.349,NA
