Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
73,7,11,29724.18,46225.86,59,253,16993.766,7474.538,NA,2612.573,522.515,158.629,37.666
74,8,1,48658.8,28877.94,0,293,0,0,NA,NA,NA,NA,NA
75,8,2,48553.02,29089.5,6,349,236.531,236.531,NA,236.531,39.422,116.565,NA
76,8,3,49081.92,29935.74,12,499,1234.458,1139.285,NA,997.927,166.321,57.995,-58.57
77,8,4,48764.58,33109.14,18,271,4423.685,4232.522,NA,3189.228,531.538,95.711,37.716
78,8,5,47495.22,33638.04,24,466,5798.825,4900.252,NA,1375.14,229.19,157.38,61.67
79,8,6,46120.08,34378.5,30,361,7360.648,6058.156,NA,1561.823,260.304,151.699,-5.681
80,8,7,46014.3,34378.5,36,385,7466.428,6103.24,NA,105.78,17.63,180,28.301
81,8,8,43475.58,35753.64,42,346,10353.66,8610.518,NA,2887.232,481.205,151.557,-28.443
82,8,9,42840.9,36494.1,48,289,11328.904,9584.042,NA,975.243,162.541,130.601,-20.956
83,8,10,44216.04,36388.32,54,331,12708.106,8726.049,NA,1379.202,229.867,-4.399,-135
84,8,11,45485.4,36176.76,59,242,13994.976,7958.847,NA,1286.869,257.374,-9.462,-5.064
85,9,1,32791.8,48341.46,0,340,0,0,NA,NA,NA,NA,NA
86,9,2,34801.62,48235.68,6,417,2012.602,2012.602,NA,2012.602,335.434,-3.013,NA
87,9,3,36282.54,46860.54,12,347,4033.526,3791.885,NA,2020.924,336.821,-42.879,-39.866
88,9,4,38503.92,47601,18,282,6375.066,5759.913,NA,2341.54,390.257,18.435,61.314
89,9,5,36494.1,45485.4,24,469,9293.137,4675.907,NA,2918.071,486.345,-133.531,-151.966
90,9,6,37128.78,42523.56,30,460,12322.215,7256.539,NA,3029.078,504.846,-77.905,55.626
91,9,7,38503.92,41148.42,36,505,14266.957,9185.213,NA,1944.742,324.124,-45,32.905
92,9,8,38927.04,40936.86,42,461,14740.02,9616.094,NA,473.063,78.844,-26.565,18.435
93,9,9,38927.04,38398.14,48,279,17278.74,11683.783,NA,2538.72,423.12,-90,-63.435
94,9,10,37975.02,35224.74,54,300,20591.866,14103.691,NA,3313.127,552.188,-106.699,-16.699
95,9,11,35647.86,34272.72,59,317,23106.228,14355.714,NA,2514.362,502.872,-157.751,-51.052
96,10,1,11847.36,54899.82,0,452,0,0,NA,NA,NA,NA,NA
97,10,2,11635.8,57121.2,6,417,2231.432,2231.432,NA,2231.432,371.905,95.44,NA
98,10,3,13010.94,59131.02,12,403,4666.67,4388.277,NA,2435.238,405.873,55.62,-39.821
99,10,4,13751.4,60823.5,18,293,6514.038,6222.166,NA,1847.368,307.895,66.371,10.751
100,10,5,14491.86,61352.4,24,334,7423.992,6973.462,NA,909.954,151.659,35.538,-30.833
101,10,6,17665.26,60823.5,30,386,10641.165,8302.888,NA,3217.173,536.196,-9.462,-45
102,10,7,18299.94,61035.06,36,362,11310.177,8903.761,NA,669.011,111.502,18.435,27.897
103,10,8,19463.52,61246.62,42,369,12492.833,9914.019,NA,1182.656,197.109,10.305,-8.13
104,10,9,22319.58,61881.3,48,253,15418.563,12586.042,NA,2925.73,487.622,12.529,2.224
105,10,10,26127.66,62198.64,54,289,19239.843,16037.448,NA,3821.28,636.88,4.764,-7.765
106,11,1,20944.44,62939.1,0,418,0,0,NA,NA,NA,NA,NA
107,11,2,19992.42,62939.1,6,384,952.02,952.02,NA,952.02,158.67,180,NA
108,11,3,17665.26,63044.88,12,384,3281.583,3280.886,NA,2329.563,388.26,177.397,-2.603
109,11,4,16501.68,64102.68,18,449,4854.116,4592.607,NA,1572.533,262.089,137.726,-39.671
110,11,5,14597.64,65266.26,24,409,7085.547,6759.996,NA,2231.432,371.905,148.57,10.844
111,11,6,14597.64,66852.96,30,362,8672.247,7456.552,NA,1586.7,264.45,90,-58.57
112,11,7,15443.88,69391.68,36,334,11348.293,8478.912,NA,2676.046,446.008,71.565,-18.435
113,11,8,16184.34,72776.64,42,229,14813.294,10928.666,NA,3465.001,577.5,77.661,6.096
114,11,9,15761.22,76161.6,48,383,18224.597,14202.122,NA,3411.302,568.55,97.125,19.464
115,11,10,15232.32,78171.42,54,293,20302.844,16268.125,NA,2078.247,346.375,104.744,7.619
116,11,11,14174.52,79123.44,59,331,21725.969,17543.223,NA,1423.124,284.625,138.013,33.269
117,12,1,55851.84,58496.34,0,263,0,0,NA,NA,NA,NA,NA
118,12,2,56169.18,58496.34,6,232,317.34,317.34,NA,317.34,52.89,0,NA
119,12,3,56169.18,58496.34,12,241,317.34,317.34,NA,0,0,0,0
120,12,4,55851.84,58073.22,18,280,846.24,423.12,NA,528.9,88.15,-126.87,-126.87
121,12,5,55957.62,57967.44,24,349,995.836,539.374,NA,149.596,24.933,-45,81.87
122,12,6,56063.4,57861.66,30,430,1145.431,669.011,NA,149.596,24.933,-45,0
123,12,7,56909.64,57332.76,36,245,2143.358,1572.533,NA,997.927,166.321,-32.005,12.995
124,12,8,59236.8,55111.38,42,330,5360.531,4787.056,NA,3217.173,536.196,-43.668,-11.662
125,12,9,60611.94,52995.78,48,222,7883.777,7274.25,NA,2523.247,420.541,-56.976,-13.308
126,12,10,61881.3,52149.54,54,196,9409.358,8754.214,NA,1525.581,254.263,-33.69,23.286
127,12,11,61775.52,51514.86,59,366,10052.793,9155.93,NA,643.435,128.687,-99.462,-65.772
128,13,1,66852.96,64737.36,0,437,0,0,NA,NA,NA,NA,NA
129,13,2,67910.76,63256.44,6,447,1819.908,1819.908,NA,1819.908,303.318,-54.462,NA
130,13,3,67910.76,63044.88,12,362,2031.468,1995.853,NA,211.56,35.26,-90,-35.538
131,13,4,68228.1,62833.32,18,342,2412.863,2348.697,NA,381.395,63.566,-33.69,56.31
132,13,5,68968.56,61881.3,24,407,3618.941,3554.271,NA,1206.078,201.013,-52.125,-18.435
133,13,6,69497.46,59448.36,30,371,6108.706,5913.282,NA,2489.766,414.961,-77.735,-25.61
134,13,7,68545.44,57226.98,36,382,8525.496,7698.72,NA,2416.789,402.798,-113.199,-35.463
135,13,8,67487.64,53101.56,42,336,12784.372,11653.097,NA,4258.877,709.813,-104.381,8.817
136,13,9,68757,51937.98,48,300,14506.346,12940.228,NA,1721.974,286.996,-42.51,61.871
137,13,10,70132.14,48870.36,54,371,17868.087,16202.306,NA,3361.741,560.29,-65.854,-23.344
138,13,11,70343.7,48129.9,59,357,18638.177,16970.356,NA,770.09,154.018,-74.055,-8.2
139,14,1,74363.34,57650.1,0,353,0,0,NA,NA,NA,NA,NA
140,14,2,74680.68,59977.26,6,337,2348.697,2348.697,NA,2348.697,391.45,82.235,NA
141,14,3,72247.74,60400.38,12,408,4818.156,3469.842,NA,2469.459,411.576,170.134,87.899
142,14,4,72882.42,57967.44,18,274,7332.518,1514.539,NA,2514.362,419.06,-75.379,114.487
143,14,5,72988.2,54899.82,24,383,10401.961,3074.907,NA,3069.443,511.574,-88.025,-12.646
144,14,6,74469.12,53101.56,30,261,12731.524,4549.77,NA,2329.563,388.26,-50.528,37.498
145,14,7,74469.12,53207.34,36,405,12837.304,4444.019,NA,105.78,17.63,90,140.528
146,14,8,75421.14,52043.76,42,365,14340.72,5705.26,NA,1503.416,250.569,-50.711,-140.711
147,14,9,76478.94,49822.38,48,294,16801.1,8108.573,NA,2460.38,410.063,-64.537,-13.826
148,14,10,76267.38,47812.56,54,577,18822.024,10020.108,NA,2020.924,336.821,-96.009,-31.472
149,14,11,75526.92,46648.98,59,354,20201.227,11062.484,NA,1379.202,275.84,-122.471,-26.462
150,15,1,65054.7,56909.64,0,369,0,0,NA,NA,NA,NA,NA
151,15,2,64208.46,58602.12,6,578,1892.25,1892.25,NA,1892.25,315.375,116.565,NA
152,15,3,61563.96,60717.72,12,322,5278.863,5165.921,NA,3386.612,564.435,141.34,24.775
153,15,4,61140.84,63256.44,18,428,7852.601,7456.552,NA,2573.738,428.956,99.462,-41.878
154,15,5,62198.64,66218.28,24,300,10997.667,9736.933,NA,3145.066,524.178,70.346,-29.116
155,15,6,62304.42,66218.28,30,317,11103.447,9706.432,NA,105.78,17.63,0,-70.346
156,15,7,60929.28,67699.2,36,291,13124.371,11551.35,NA,2020.924,336.821,132.879,132.879
157,15,8,59342.58,71084.16,42,279,16862.762,15282.19,NA,3738.392,623.065,115.115,-17.764
158,15,9,58284.78,72459.3,48,350,18597.683,16959.474,NA,1734.921,289.153,127.569,12.454
159,15,10,57650.1,72247.74,54,262,19266.695,17031.894,NA,669.011,111.502,-161.565,70.866
160,15,11,55851.84,72141.96,59,354,21068.063,17796.522,NA,1801.368,360.274,-176.634,-15.068
161,16,1,59131.02,50351.28,0,387,0,0,NA,NA,NA,NA,NA
162,16,2,58284.78,50351.28,6,354,846.24,846.24,NA,846.24,141.04,180,NA
163,16,3,55851.84,51091.74,12,337,3389.364,3361.741,NA,2543.124,423.854,163.072,-16.928
164,16,4,53524.68,53524.68,18,401,6756.094,6442.167,NA,3366.73,561.122,133.727,-29.346
165,16,5,53630.46,56380.74,24,382,9614.112,8161.529,NA,2858.018,476.336,87.879,-45.848
166,16,6,52466.88,57650.1,30,316,11336.086,9883.498,NA,1721.974,286.996,132.51,44.632
167,16,7,50351.28,57544.32,36,317,13454.328,11350.051,NA,2118.243,353.04,-177.138,50.352
168,16,8,47177.88,57544.32,42,241,16627.728,13950.533,NA,3173.4,528.9,180,-2.862
169,16,9,46331.64,54794.04,48,378,19505.255,13548.514,NA,2877.527,479.588,-107.103,72.897
170,16,10,46754.76,51726.42,54,313,22601.919,12452.422,NA,3096.663,516.111,-82.147,24.956
171,16,11,48764.58,50457.06,59,313,24979.029,10366.98,NA,2377.11,475.422,-32.276,49.871
172,17,1,69391.68,62833.32,0,372,0,0,NA,NA,NA,NA,NA
173,17,2,69497.46,61458.18,6,444,1379.202,1379.202,NA,1379.202,229.867,-85.601,NA
174,17,3,68968.56,59554.14,12,279,3355.336,3306.365,NA,1976.133,329.356,-105.524,-19.923
175,17,4,67064.52,58496.34,18,413,5533.479,4921.897,NA,2178.144,363.024,-150.945,-45.421
176,17,5,63891.12,56909.64,24,394,9081.449,8083.696,NA,3547.969,591.328,-153.435,-2.49
177,17,6,64420.02,55322.94,30,442,10753.977,9006.842,NA,1672.529,278.755,-71.565,81.87
178,17,7,64102.68,51197.52,36,262,14891.585,12781.446,NA,4137.607,689.601,-94.399,-22.834
179,17,8,63362.22,47072.1,42,295,19082.929,16875.143,NA,4191.345,698.557,-100.176,-5.777
180,17,9,59554.14,45062.28,48,359,23388.838,20312.239,NA,4305.909,717.651,-152.176,-52
181,17,10,55428.72,43581.36,54,301,27772.012,23782.393,NA,4383.174,730.529,-160.253,-8.077
182,17,11,54053.58,43581.36,59,330,29147.152,24614.94,NA,1375.14,275.028,180,-19.747
183,18,1,47918.34,44427.6,0,415,0,0,NA,NA,NA,NA,NA
184,18,2,47495.22,44427.6,6,374,423.12,423.12,NA,423.12,70.52,180,NA
185,18,3,46014.3,44427.6,12,292,1904.04,1904.04,NA,1480.92,246.82,180,0
186,18,4,44110.26,45062.28,18,382,3911.074,3860.608,NA,2007.034,334.506,161.565,-18.435
187,18,5,40831.08,45908.52,24,269,7297.687,7240.33,NA,3386.612,564.435,165.53,3.965
188,18,6,39138.6,46225.86,30,316,9019.66,8962.007,NA,1721.974,286.996,169.38,3.851
189,19,1,55957.62,37657.68,0,362,0,0,NA,NA,NA,NA,NA
190,19,2,56274.96,34907.4,6,332,2768.528,2768.528,NA,2768.528,461.421,-83.418,NA
191,19,3,56380.74,32686.02,12,366,4992.425,4989.633,NA,2223.897,370.65,-87.274,-3.856
192,19,4,57438.54,30253.08,18,297,7645.374,7551.24,NA,2652.949,442.158,-66.501,20.772
193,19,5,57226.98,29301.06,24,393,8620.617,8452.477,NA,975.243,162.541,-102.529,-36.027
194,19,6,57332.76,27714.36,30,432,10210.839,10037.959,NA,1590.222,265.037,-86.186,16.343
195,19,7,57332.76,25916.1,36,471,12009.099,11821.832,NA,1798.26,299.71,-90,-3.814
196,19,8,57861.66,24858.3,42,301,13191.755,12940.228,NA,1182.656,197.109,-63.435,26.565
197,19,9,57861.66,24435.18,48,438,13614.875,13358.887,NA,423.12,70.52,-90,-26.565
198,19,10,59977.26,23694.72,54,457,15856.313,14530.03,NA,2241.438,373.573,-19.29,70.71
199,19,11,61775.52,22742.7,59,289,17891.032,16009.516,NA,2034.719,406.944,-27.897,-8.607
200,20,1,118896.72,45062.28,0,311,0,0,NA,NA,NA,NA,NA
201,20,2,124397.28,41571.54,6,234,6514.708,6514.708,NA,6514.708,1085.785,-32.4,NA
202,20,3,130955.64,41465.76,12,301,13073.921,12583.819,NA,6559.213,1093.202,-0.924,31.476
203,20,4,136244.64,38292.36,18,259,19241.902,18622.088,NA,6167.981,1027.997,-30.964,-30.04
204,20,5,137196.66,36494.1,24,315,21276.621,20206.472,NA,2034.719,339.12,-62.103,-31.139
205,20,6,140370.06,33320.7,30,280,25764.487,24473.844,NA,4487.865,747.978,-45,17.103
206,20,7,143331.9,33743.82,36,221,28756.397,26929.27,NA,2991.91,498.652,8.13,53.13
207,21,1,19886.64,11953.14,0,370,0,0,NA,NA,NA,NA,NA
208,21,2,18194.16,8885.52,6,396,3503.538,3503.538,NA,3503.538,583.923,-118.887,NA
209,21,3,15020.76,5817.9,12,272,7917.24,7830.578,NA,4413.701,735.617,-135.971,-17.084
210,21,4,11953.14,5712.12,18,420,10986.683,10094.095,NA,3069.443,511.574,-178.025,-42.054
211,21,5,10260.66,6029.46,24,659,12708.657,11302.631,NA,1721.974,286.996,169.38,-12.595
212,21,6,7193.04,6664.14,30,288,15841.245,13751.4,NA,3132.589,522.098,168.311,-1.07
213,21,7,7510.38,6558.36,36,211,16175.751,13500.943,NA,334.506,55.751,-18.435,173.254
214,21,8,7298.82,6452.58,42,396,16412.282,13737.153,NA,236.531,39.422,-153.435,-135
215,21,9,6241.02,7087.26,48,376,17645.878,14487.227,NA,1233.596,205.599,149.036,-57.529
216,21,10,6241.02,8250.84,54,401,18809.458,14138.952,NA,1163.58,193.93,90,-59.036
217,21,11,6029.46,8673.96,59,336,19282.521,14239.89,NA,473.063,94.613,116.565,26.565
218,22,1,21050.22,4760.1,0,426,0,0,NA,NA,NA,NA,NA
219,22,2,23483.16,6241.02,6,459,2848.214,2848.214,NA,2848.214,474.702,31.329,NA
220,22,3,26973.9,6875.7,12,365,6396.183,6290.131,NA,3547.969,591.328,10.305,-21.024
221,22,4,30041.52,6241.02,18,259,9528.771,9112.442,NA,3132.589,522.098,-11.689,-21.994
222,22,5,31310.88,5077.44,24,357,11250.745,10265.566,NA,1721.974,286.996,-42.51,-30.821
223,22,6,30887.76,317.34,30,262,16029.613,10794.226,NA,4778.868,796.478,-95.08,-52.569
