Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
108,10,9,18511.5,95836.68,48,312,2745.495,2241.438,NA,643.435,107.239,170.538,12.339
109,10,10,17771.04,96048.24,54,216,3515.585,3010.552,NA,770.09,128.348,164.055,-6.483
110,10,11,17665.26,95942.46,59,200,3665.18,3080.36,NA,149.596,29.919,-135,60.945
111,11,1,19992.42,106414.68,0,256,0,0,NA,NA,NA,NA,NA
112,11,2,20098.2,106414.68,6,308,105.78,105.78,NA,105.78,17.63,0,NA
113,11,3,20732.88,105991.56,12,282,868.57,852.826,NA,762.79,127.132,-33.69,-33.69
114,11,4,20944.44,105991.56,18,268,1080.13,1041.812,NA,211.56,35.26,0,33.69
115,11,5,21367.56,106097.34,24,254,1516.273,1411.281,NA,436.142,72.69,14.036,14.036
116,11,6,21579.12,106097.34,30,248,1727.833,1618.123,NA,211.56,35.26,0,-14.036
117,11,7,21896.46,105991.56,36,314,2062.338,1950.487,NA,334.506,55.751,-18.435,-18.435
118,11,8,21896.46,105991.56,42,308,2062.338,1950.487,NA,0,0,0,18.435
119,11,9,22319.58,105991.56,48,311,2485.458,2365.313,NA,423.12,70.52,0,0
120,11,10,22636.92,106097.34,54,269,2819.964,2663.472,NA,334.506,55.751,18.435,18.435
121,11,11,22848.48,106097.34,59,305,3031.524,2873.636,NA,211.56,42.312,0,-18.435
122,12,1,36388.32,94567.32,0,220,0,0,NA,NA,NA,NA,NA
123,12,2,36176.76,94144.2,6,285,473.063,473.063,NA,473.063,78.844,-116.565,NA
124,12,3,36176.76,94144.2,12,263,473.063,473.063,NA,0,0,0,116.565
125,12,4,36494.1,94355.76,18,201,854.458,236.531,NA,381.395,63.566,33.69,33.69
126,12,5,36705.66,94461.54,24,266,1090.989,334.506,NA,236.531,39.422,26.565,-7.125
127,12,6,36811.44,94461.54,30,262,1196.769,436.142,NA,105.78,17.63,0,-26.565
128,12,7,36811.44,94461.54,36,272,1196.769,436.142,NA,0,0,0,0
129,12,8,36917.22,94461.54,42,274,1302.549,539.374,NA,105.78,17.63,0,0
130,12,9,36917.22,94567.32,48,245,1408.329,528.9,NA,105.78,17.63,90,90
131,12,10,36917.22,94567.32,54,246,1408.329,528.9,NA,0,0,0,-90
132,12,11,36917.22,94567.32,59,243,1408.329,528.9,NA,0,0,0,0
133,13,1,92663.28,51937.98,0,240,0,0,NA,NA,NA,NA,NA
134,13,2,92557.5,51937.98,6,231,105.78,105.78,NA,105.78,17.63,180,NA
135,13,3,92663.28,51937.98,12,181,211.56,0,NA,105.78,17.63,0,-180
136,13,4,91182.36,52255.32,18,219,1726.099,1514.539,NA,1514.539,252.423,167.905,167.905
137,13,5,90970.8,52255.32,24,192,1937.659,1721.974,NA,211.56,35.26,180,12.095
138,13,6,90970.8,52149.54,30,200,2043.439,1705.651,NA,105.78,17.63,-90,90
139,13,7,91076.58,52255.32,36,178,2193.035,1618.123,NA,149.596,24.933,45,135
140,13,8,90547.68,51937.98,42,239,2809.833,2115.6,NA,616.798,102.8,-149.036,165.964
141,13,9,90336.12,51937.98,48,281,3021.393,2327.16,NA,211.56,35.26,180,-30.964
142,13,10,90336.12,51937.98,54,246,3021.393,2327.16,NA,0,0,0,-180
143,13,11,90336.12,52043.76,59,229,3127.173,2329.563,NA,105.78,21.156,90,90
144,14,1,75950.04,51937.98,0,210,0,0,NA,NA,NA,NA,NA
145,14,2,75950.04,51937.98,6,268,0,0,NA,0,0,0,NA
146,14,3,75844.26,51937.98,12,247,105.78,105.78,NA,105.78,17.63,180,180
147,14,4,75844.26,51937.98,18,252,105.78,105.78,NA,0,0,0,-180
148,14,5,75844.26,51937.98,24,259,105.78,105.78,NA,0,0,0,0
149,14,6,75844.26,51937.98,30,268,105.78,105.78,NA,0,0,0,0
150,14,7,75844.26,51937.98,36,239,105.78,105.78,NA,0,0,0,0
151,14,8,75844.26,51937.98,42,261,105.78,105.78,NA,0,0,0,0
152,14,9,75950.04,51937.98,48,302,211.56,0,NA,105.78,17.63,0,0
153,14,10,76055.82,51937.98,54,290,317.34,105.78,NA,105.78,17.63,0,0
154,14,11,77219.4,52149.54,59,177,1499.996,1286.869,NA,1182.656,236.531,10.305,10.305
155,15,1,79652.34,48341.46,0,289,0,0,NA,NA,NA,NA,NA
156,15,2,79546.56,48341.46,6,260,105.78,105.78,NA,105.78,17.63,180,NA
157,15,3,79652.34,48341.46,12,247,211.56,0,NA,105.78,17.63,0,-180
158,15,4,79652.34,48341.46,18,238,211.56,0,NA,0,0,0,0
159,15,5,79546.56,48341.46,24,244,317.34,105.78,NA,105.78,17.63,180,180
160,15,6,79652.34,48341.46,30,260,423.12,0,NA,105.78,17.63,0,-180
161,15,7,79652.34,48341.46,36,250,423.12,0,NA,0,0,0,0
162,15,8,79546.56,48341.46,42,250,528.9,105.78,NA,105.78,17.63,180,180
163,15,9,79546.56,48341.46,48,266,528.9,105.78,NA,0,0,0,-180
164,15,10,79546.56,48341.46,54,227,528.9,105.78,NA,0,0,0,0
165,15,11,79546.56,48341.46,59,226,528.9,105.78,NA,0,0,0,0
166,16,1,74892.24,41994.66,0,410,0,0,NA,NA,NA,NA,NA
167,16,2,74892.24,41888.88,6,410,105.78,105.78,NA,105.78,17.63,-90,NA
168,16,3,74892.24,41888.88,12,365,105.78,105.78,NA,0,0,0,90
169,16,4,74892.24,41888.88,18,399,105.78,105.78,NA,0,0,0,0
170,16,5,74892.24,41888.88,24,373,105.78,105.78,NA,0,0,0,0
171,16,6,74892.24,41994.66,30,381,211.56,0,NA,105.78,17.63,90,90
172,16,7,74892.24,41888.88,36,342,317.34,105.78,NA,105.78,17.63,-90,-180
173,16,8,74892.24,41888.88,42,300,317.34,105.78,NA,0,0,0,90
174,16,9,74892.24,41888.88,48,268,317.34,105.78,NA,0,0,0,0
175,16,10,74892.24,41888.88,54,277,317.34,105.78,NA,0,0,0,0
176,16,11,74892.24,41994.66,59,274,423.12,0,NA,105.78,21.156,90,90
177,17,1,103875.96,39455.94,0,357,0,0,NA,NA,NA,NA,NA
178,17,2,103664.4,39455.94,6,365,211.56,211.56,NA,211.56,35.26,180,NA
179,17,3,103664.4,39455.94,12,329,211.56,211.56,NA,0,0,0,-180
180,17,4,103770.18,39350.16,18,330,361.156,149.596,NA,149.596,24.933,-45,-45
181,17,5,103664.4,39455.94,24,339,510.751,211.56,NA,149.596,24.933,135,180
182,17,6,103664.4,39455.94,30,333,510.751,211.56,NA,0,0,0,-135
183,17,7,103664.4,39350.16,36,289,616.531,236.531,NA,105.78,17.63,-90,-90
184,17,8,103664.4,39455.94,42,273,722.311,211.56,NA,105.78,17.63,90,180
185,17,9,103664.4,39455.94,48,310,722.311,211.56,NA,0,0,0,-90
186,17,10,103664.4,39455.94,54,305,722.311,211.56,NA,0,0,0,0
187,17,11,103664.4,39455.94,59,249,722.311,211.56,NA,0,0,0,0
188,18,1,107895.6,51303.3,0,326,0,0,NA,NA,NA,NA,NA
189,18,2,107895.6,51303.3,6,391,0,0,NA,0,0,0,NA
190,18,3,107895.6,51197.52,12,376,105.78,105.78,NA,105.78,17.63,-90,-90
191,18,4,107895.6,51197.52,18,403,105.78,105.78,NA,0,0,0,90
192,18,5,107895.6,51303.3,24,376,211.56,0,NA,105.78,17.63,90,90
193,18,6,107895.6,51091.74,30,383,423.12,211.56,NA,211.56,35.26,-90,-180
194,18,7,107895.6,51303.3,36,361,634.68,0,NA,211.56,35.26,90,180
195,18,8,107789.82,51197.52,42,357,784.276,149.596,NA,149.596,24.933,-135,135
196,18,9,107895.6,51091.74,48,350,933.871,211.56,NA,149.596,24.933,-45,90
197,18,10,107895.6,51197.52,54,344,1039.651,105.78,NA,105.78,17.63,90,135
198,18,11,107789.82,51091.74,59,347,1189.247,236.531,NA,149.596,29.919,-135,135
199,19,1,75315.36,30570.42,0,399,0,0,NA,NA,NA,NA,NA
200,19,2,75315.36,30464.64,6,373,105.78,105.78,NA,105.78,17.63,-90,NA
201,19,3,75315.36,30570.42,12,368,211.56,0,NA,105.78,17.63,90,180
202,19,4,75315.36,30570.42,18,326,211.56,0,NA,0,0,0,-90
203,19,5,75315.36,30464.64,24,335,317.34,105.78,NA,105.78,17.63,-90,-90
204,19,6,75315.36,30464.64,30,335,317.34,105.78,NA,0,0,0,90
205,19,7,75315.36,30464.64,36,324,317.34,105.78,NA,0,0,0,0
206,19,8,75315.36,30464.64,42,312,317.34,105.78,NA,0,0,0,0
207,19,9,75315.36,30358.86,48,296,423.12,211.56,NA,105.78,17.63,-90,-90
208,19,10,75315.36,30570.42,54,279,634.68,0,NA,211.56,35.26,90,180
209,19,11,75315.36,30358.86,59,275,846.24,211.56,NA,211.56,42.312,-90,-180
210,20,1,92557.5,32157.12,0,183,0,0,NA,NA,NA,NA,NA
211,20,2,92451.72,31945.56,6,185,236.531,236.531,NA,236.531,39.422,-116.565,NA
212,20,3,92451.72,31945.56,12,177,236.531,236.531,NA,0,0,0,116.565
213,20,4,92451.72,31945.56,18,171,236.531,236.531,NA,0,0,0,0
214,20,5,92451.72,32157.12,24,168,448.091,105.78,NA,211.56,35.26,90,90
215,20,6,92663.28,31945.56,30,171,747.282,236.531,NA,299.191,49.865,-45,-135
216,20,7,92451.72,31945.56,36,167,958.842,236.531,NA,211.56,35.26,180,-135
217,20,8,92663.28,32051.34,42,171,1195.374,149.596,NA,236.531,39.422,26.565,-153.435
218,20,9,92557.5,32051.34,48,169,1301.154,105.78,NA,105.78,17.63,180,153.435
219,20,10,92557.5,31945.56,54,166,1406.934,211.56,NA,105.78,17.63,-90,90
220,20,11,92451.72,32051.34,59,160,1556.529,149.596,NA,149.596,29.919,135,-135
221,21,1,85681.8,2009.82,30,282,0,0,NA,NA,NA,NA,NA
222,21,2,85681.8,2327.16,36,199,317.34,317.34,NA,317.34,52.89,90,NA
223,21,3,85258.68,5923.68,42,213,3938.664,3936.665,NA,3621.324,603.554,96.71,6.71
224,21,4,84835.56,7298.82,48,248,5377.427,5356.271,NA,1438.764,239.794,107.103,10.393
225,21,5,84729.78,8145.06,54,232,6230.253,6208.664,NA,852.826,142.138,97.125,-9.978
226,21,6,84200.88,8673.96,59,278,6978.231,6826.704,NA,747.978,149.596,135,37.875
227,22,1,134234.82,8779.74,0,349,0,0,NA,NA,NA,NA,NA
228,22,2,135186.84,8462.4,6,183,1003.517,1003.517,NA,1003.517,167.253,-18.435,NA
229,22,3,135186.84,8356.62,12,284,1109.297,1041.812,NA,105.78,17.63,-90,-71.565
230,22,4,135398.4,8462.4,18,276,1345.828,1206.078,NA,236.531,39.422,26.565,116.565
231,22,5,135609.96,8250.84,24,263,1645.019,1473.345,NA,299.191,49.865,-45,-71.565
232,22,6,135609.96,8250.84,30,280,1645.019,1473.345,NA,0,0,0,45
233,22,7,136773.54,7616.16,36,182,2970.439,2792.672,NA,1325.42,220.903,-28.61,-28.61
234,22,8,138042.9,7193.04,42,174,4308.462,4125.42,NA,1338.023,223.004,-18.435,10.176
235,22,9,137408.22,6346.8,48,291,5366.262,3998.708,NA,1057.8,176.3,-126.87,-108.435
236,22,10,137514,6241.02,54,244,5515.858,4147.062,NA,149.596,24.933,-45,81.87
237,22,11,137302.44,6241.02,59,308,5727.418,3981.883,NA,211.56,42.312,180,-135
