Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
125,12,4,133282.8,71401.5,18,178,361.156,0,NA,105.78,17.63,-90,90
126,12,5,133071.24,71401.5,24,177,572.716,211.56,NA,211.56,35.26,180,-90
127,12,6,132753.9,71401.5,30,219,890.056,528.9,NA,317.34,52.89,180,0
128,12,7,132753.9,71401.5,36,210,890.056,528.9,NA,0,0,0,-180
129,12,8,132753.9,71401.5,42,199,890.056,528.9,NA,0,0,0,0
130,12,9,132753.9,71295.72,48,204,995.836,539.374,NA,105.78,17.63,-90,-90
131,12,10,132753.9,71295.72,54,185,995.836,539.374,NA,0,0,0,90
132,12,11,132753.9,71507.28,59,181,1207.396,539.374,NA,211.56,42.312,90,90
133,13,1,11953.14,49187.7,6,352,0,0,NA,NA,NA,NA,NA
134,13,2,11953.14,49081.92,12,308,105.78,105.78,NA,105.78,17.63,-90,NA
135,13,3,11953.14,48976.14,18,230,211.56,211.56,NA,105.78,17.63,-90,0
136,13,4,11953.14,49081.92,24,347,317.34,105.78,NA,105.78,17.63,90,180
137,13,5,11953.14,48870.36,30,352,528.9,317.34,NA,211.56,35.26,-90,-180
138,13,6,11953.14,49081.92,36,333,740.46,105.78,NA,211.56,35.26,90,180
139,13,7,11953.14,48870.36,42,307,952.02,317.34,NA,211.56,35.26,-90,-180
140,13,8,11635.8,48024.12,48,346,1855.805,1206.078,NA,903.785,150.631,-110.556,-20.556
141,13,9,11635.8,47918.34,54,319,1961.585,1308.426,NA,105.78,17.63,-90,20.556
142,13,10,11741.58,48024.12,59,289,2111.18,1182.656,NA,149.596,29.919,45,135
143,14,1,118473.6,11106.9,0,281,0,0,NA,NA,NA,NA,NA
144,14,2,118473.6,11212.68,6,262,105.78,105.78,NA,105.78,17.63,90,NA
145,14,3,118156.26,11424.24,12,276,487.175,448.787,NA,381.395,63.566,146.31,56.31
146,14,4,118156.26,11318.46,18,231,592.955,381.395,NA,105.78,17.63,-90,123.69
147,14,5,118156.26,11530.02,24,221,804.515,528.9,NA,211.56,35.26,90,180
148,14,6,118156.26,11530.02,30,197,804.515,528.9,NA,0,0,0,-90
149,14,7,118156.26,11424.24,36,196,910.295,448.787,NA,105.78,17.63,-90,-90
150,14,8,118262.04,11530.02,42,182,1059.891,473.063,NA,149.596,24.933,45,135
151,14,9,118156.26,11318.46,48,179,1296.422,381.395,NA,236.531,39.422,-116.565,-161.565
152,14,10,118262.04,11318.46,54,172,1402.202,299.191,NA,105.78,17.63,0,116.565
153,14,11,118156.26,11530.02,59,173,1638.733,528.9,NA,236.531,47.306,116.565,116.565
154,15,1,99750.54,10683.78,0,303,0,0,NA,NA,NA,NA,NA
155,15,2,99750.54,10683.78,6,236,0,0,NA,0,0,0,NA
156,15,3,99856.32,10683.78,12,206,105.78,105.78,NA,105.78,17.63,0,0
157,15,4,99750.54,10683.78,18,219,211.56,0,NA,105.78,17.63,180,180
158,15,5,99750.54,10683.78,24,191,211.56,0,NA,0,0,0,-180
159,15,6,99750.54,10683.78,30,184,211.56,0,NA,0,0,0,0
160,15,7,99856.32,10895.34,36,183,448.091,236.531,NA,236.531,39.422,63.435,63.435
161,15,8,99962.1,10683.78,42,184,684.623,211.56,NA,236.531,39.422,-63.435,-126.87
162,15,9,99962.1,10789.56,48,188,790.403,236.531,NA,105.78,17.63,90,153.435
163,15,10,99962.1,10789.56,54,171,790.403,236.531,NA,0,0,0,-90
164,15,11,99750.54,10895.34,59,180,1026.934,211.56,NA,236.531,47.306,153.435,153.435
165,16,1,80287.02,9202.86,0,352,0,0,NA,NA,NA,NA,NA
166,16,2,80181.24,9202.86,6,383,105.78,105.78,NA,105.78,17.63,180,NA
167,16,3,80287.02,9202.86,12,345,211.56,0,NA,105.78,17.63,0,-180
168,16,4,80287.02,9097.08,18,336,317.34,105.78,NA,105.78,17.63,-90,-90
169,16,5,80181.24,8991.3,24,321,466.936,236.531,NA,149.596,24.933,-135,-45
170,16,6,80181.24,9097.08,30,289,572.716,149.596,NA,105.78,17.63,90,-135
171,16,7,80181.24,9097.08,36,293,572.716,149.596,NA,0,0,0,-90
172,16,8,80181.24,8991.3,42,268,678.496,236.531,NA,105.78,17.63,-90,-90
173,16,9,80181.24,9097.08,48,240,784.276,149.596,NA,105.78,17.63,90,180
174,16,10,80181.24,9097.08,54,231,784.276,149.596,NA,0,0,0,-90
175,16,11,80181.24,8991.3,59,219,890.056,236.531,NA,105.78,21.156,-90,-90
176,17,1,92240.16,19992.42,0,323,0,0,NA,NA,NA,NA,NA
177,17,2,92240.16,19992.42,6,266,0,0,NA,0,0,0,NA
178,17,3,92240.16,19992.42,12,219,0,0,NA,0,0,0,0
179,17,4,92345.94,20098.2,18,196,149.596,149.596,NA,149.596,24.933,45,45
180,17,5,92240.16,19992.42,24,201,299.191,0,NA,149.596,24.933,-135,-180
181,17,6,92451.72,19992.42,30,196,510.751,211.56,NA,211.56,35.26,0,135
182,17,7,92240.16,20203.98,36,203,809.942,211.56,NA,299.191,49.865,135,135
183,17,8,92240.16,19992.42,42,187,1021.502,0,NA,211.56,35.26,-90,135
184,17,9,92451.72,19992.42,48,192,1233.062,211.56,NA,211.56,35.26,0,90
185,17,10,92240.16,20098.2,54,207,1469.593,105.78,NA,236.531,39.422,153.435,153.435
186,17,11,92240.16,20098.2,59,187,1469.593,105.78,NA,0,0,0,-153.435
187,18,1,122070.12,82508.4,0,302,0,0,NA,NA,NA,NA,NA
188,18,2,121435.44,83354.64,6,238,1057.8,1057.8,NA,1057.8,176.3,126.87,NA
189,18,3,121435.44,82825.74,12,288,1586.7,709.594,NA,528.9,88.15,-90,143.13
190,18,4,120800.76,83037.3,18,242,2255.711,1375.14,NA,669.011,111.502,161.565,-108.435
191,18,5,120694.98,82931.52,24,306,2405.307,1438.764,NA,149.596,24.933,-135,63.435
192,18,6,120271.86,82931.52,30,288,2828.427,1847.368,NA,423.12,70.52,180,-45
193,18,7,120166.08,83143.08,36,261,3064.958,2007.034,NA,236.531,39.422,116.565,-63.435
194,18,8,119848.74,83248.86,42,259,3399.464,2341.54,NA,334.506,55.751,161.565,45
195,18,9,119742.96,83354.64,48,272,3549.059,2476.246,NA,149.596,24.933,135,-26.565
196,18,10,119742.96,83248.86,54,261,3654.839,2442.121,NA,105.78,17.63,-90,135
197,18,11,119742.96,83354.64,59,264,3760.619,2476.246,NA,105.78,21.156,90,180
198,19,1,123656.82,89913,0,333,0,0,NA,NA,NA,NA,NA
199,19,2,123551.04,89913,6,279,105.78,105.78,NA,105.78,17.63,180,NA
200,19,3,123551.04,90018.78,12,209,211.56,149.596,NA,105.78,17.63,90,-90
201,19,4,123551.04,89807.22,18,188,423.12,149.596,NA,211.56,35.26,-90,-180
202,19,5,123656.82,89807.22,24,184,528.9,105.78,NA,105.78,17.63,0,90
203,19,6,122916.36,90336.12,30,276,1438.854,852.826,NA,909.954,151.659,144.462,144.462
204,19,7,122810.58,90441.9,36,244,1588.449,997.927,NA,149.596,24.933,135,-9.462
205,19,8,122810.58,90441.9,42,235,1588.449,997.927,NA,0,0,0,-135
206,19,9,122810.58,90441.9,48,233,1588.449,997.927,NA,0,0,0,0
207,19,10,122810.58,90441.9,54,226,1588.449,997.927,NA,0,0,0,0
208,19,11,122704.8,90441.9,59,235,1694.229,1089.072,NA,105.78,21.156,180,180
209,20,1,115088.64,86739.6,0,316,0,0,NA,NA,NA,NA,NA
210,20,2,115088.64,86633.82,6,265,105.78,105.78,NA,105.78,17.63,-90,NA
211,20,3,115088.64,86739.6,12,225,211.56,0,NA,105.78,17.63,90,180
212,20,4,115088.64,86633.82,18,215,317.34,105.78,NA,105.78,17.63,-90,-180
213,20,5,115088.64,86633.82,24,190,317.34,105.78,NA,0,0,0,90
214,20,6,115088.64,86845.38,30,179,528.9,105.78,NA,211.56,35.26,90,90
215,20,7,115300.2,86739.6,36,183,765.431,211.56,NA,236.531,39.422,-26.565,-116.565
216,20,8,115300.2,86633.82,42,195,871.211,236.531,NA,105.78,17.63,-90,-63.435
217,20,9,115194.42,86739.6,48,190,1020.807,105.78,NA,149.596,24.933,135,-135
218,20,10,115300.2,86633.82,54,194,1170.402,236.531,NA,149.596,24.933,-45,-180
219,20,11,115300.2,86633.82,59,181,1170.402,236.531,NA,0,0,0,45
