Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
44,4,11,122493.24,45591.18,59,117,1687.28,211.56,NA,149.596,29.919,45,-135
45,5,1,112021.02,35753.64,0,137,0,0,NA,NA,NA,NA,NA
46,5,2,112021.02,35753.64,6,122,0,0,NA,0,0,0,NA
47,5,3,112021.02,35859.42,12,123,105.78,105.78,NA,105.78,17.63,90,90
48,5,4,112021.02,35753.64,18,126,211.56,0,NA,105.78,17.63,-90,-180
49,5,5,112021.02,35753.64,24,141,211.56,0,NA,0,0,0,90
50,5,6,112021.02,35753.64,30,121,211.56,0,NA,0,0,0,0
51,5,7,111809.46,35753.64,36,118,423.12,211.56,NA,211.56,35.26,180,180
52,5,8,112021.02,35859.42,42,119,659.651,105.78,NA,236.531,39.422,26.565,-153.435
53,5,9,112021.02,35753.64,48,123,765.431,0,NA,105.78,17.63,-90,-116.565
54,5,10,111915.24,35859.42,54,123,915.027,149.596,NA,149.596,24.933,135,-135
55,5,11,111915.24,35859.42,59,128,915.027,149.596,NA,0,0,0,-135
56,6,1,26445,73940.22,0,141,0,0,NA,NA,NA,NA,NA
57,6,2,26445,73940.22,6,140,0,0,NA,0,0,0,NA
58,6,3,26445,73940.22,12,151,0,0,NA,0,0,0,0
59,6,4,26445,74046,18,147,105.78,105.78,NA,105.78,17.63,90,90
60,6,5,26550.78,73940.22,24,131,255.376,105.78,NA,149.596,24.933,-45,-135
61,6,6,26550.78,74046,30,138,361.156,149.596,NA,105.78,17.63,90,135
62,6,7,26550.78,73940.22,36,145,466.936,105.78,NA,105.78,17.63,-90,-180
63,6,8,26550.78,73940.22,42,130,466.936,105.78,NA,0,0,0,90
64,6,9,26550.78,74151.78,48,135,678.496,236.531,NA,211.56,35.26,90,90
65,6,10,26550.78,73940.22,54,126,890.056,105.78,NA,211.56,35.26,-90,-180
66,6,11,26550.78,73940.22,59,136,890.056,105.78,NA,0,0,0,90
67,7,1,30253.08,79229.22,0,126,0,0,NA,NA,NA,NA,NA
68,7,2,31099.32,80392.8,6,139,1438.764,1438.764,NA,1438.764,239.794,53.973,NA
69,7,3,32262.9,81662.16,12,123,3160.737,3155.721,NA,1721.974,286.996,47.49,-6.483
70,7,4,32897.58,82402.62,18,120,4135.981,4130.841,NA,975.243,162.541,49.399,1.909
71,7,5,33214.92,82614.18,24,119,4517.376,4497.827,NA,381.395,63.566,33.69,-15.709
72,7,6,33743.82,83671.98,30,129,5700.032,5650.078,NA,1182.656,197.109,63.435,29.745
73,7,7,34061.16,85893.36,36,144,7943.965,7675.431,NA,2243.933,373.989,81.87,18.435
74,7,8,34590.06,87374.28,42,142,9516.498,9227.752,NA,1572.533,262.089,70.346,-11.524
75,7,9,35224.74,89172.54,48,142,11423.474,11116.97,NA,1906.976,317.829,70.56,0.214
76,7,10,36494.1,90441.9,54,123,13218.62,12832.557,NA,1795.146,299.191,45,-25.56
77,7,11,36917.22,91076.58,59,116,13981.41,13593.039,NA,762.79,152.558,56.31,11.31
78,8,1,37975.02,60188.82,0,124,0,0,NA,NA,NA,NA,NA
79,8,2,38080.8,60188.82,6,119,105.78,105.78,NA,105.78,17.63,0,NA
80,8,3,37869.24,60188.82,12,120,317.34,105.78,NA,211.56,35.26,180,180
81,8,4,38080.8,60294.6,18,119,553.871,149.596,NA,236.531,39.422,26.565,-153.435
82,8,5,37869.24,60188.82,24,126,790.403,105.78,NA,236.531,39.422,-153.435,-180
83,8,6,37869.24,60188.82,30,118,790.403,105.78,NA,0,0,0,153.435
84,8,7,37869.24,60188.82,36,123,790.403,105.78,NA,0,0,0,0
85,8,8,37869.24,60188.82,42,123,790.403,105.78,NA,0,0,0,0
86,8,9,37869.24,60188.82,48,118,790.403,105.78,NA,0,0,0,0
87,8,10,37869.24,60188.82,54,120,790.403,105.78,NA,0,0,0,0
88,8,11,37975.02,60188.82,59,117,896.183,0,NA,105.78,21.156,0,0
89,9,1,27291.24,53630.46,0,138,0,0,NA,NA,NA,NA,NA
90,9,2,27291.24,53736.24,6,136,105.78,105.78,NA,105.78,17.63,90,NA
91,9,3,27820.14,55640.28,12,135,2081.913,2078.247,NA,1976.133,329.356,74.476,-15.524
92,9,4,28454.82,56909.64,18,140,3501.101,3479.503,NA,1419.188,236.531,63.435,-11.041
93,9,5,29829.96,58073.22,24,116,5302.47,5116.954,NA,1801.368,300.228,40.236,-23.199
94,9,6,29724.18,58073.22,30,135,5408.25,5065.305,NA,105.78,17.63,180,139.764
95,9,7,31734,59765.7,36,130,8035.77,7574.912,NA,2627.521,437.92,40.101,-139.899
96,9,8,34484.28,60929.28,42,127,11022.065,10247.565,NA,2986.295,497.716,22.932,-17.169
97,9,9,35542.08,61246.62,48,125,12126.441,11228.635,NA,1104.376,184.063,16.699,-6.233
98,9,10,35330.52,63573.78,54,138,14463.198,12786.698,NA,2336.757,389.459,95.194,78.495
99,9,11,35753.64,64737.36,59,150,15701.321,13963.361,NA,1238.123,247.625,70.017,-25.178
100,10,1,52043.76,61458.18,0,157,0,0,NA,NA,NA,NA,NA
101,10,2,52043.76,61458.18,6,159,0,0,NA,0,0,0,NA
102,10,3,51832.2,61563.96,12,151,236.531,236.531,NA,236.531,39.422,153.435,153.435
103,10,4,51937.98,61458.18,18,151,386.127,105.78,NA,149.596,24.933,-45,161.565
104,10,5,51937.98,61563.96,24,158,491.907,149.596,NA,105.78,17.63,90,135
105,10,6,51937.98,61563.96,30,158,491.907,149.596,NA,0,0,0,-90
106,10,7,51937.98,61669.74,36,150,597.687,236.531,NA,105.78,17.63,90,90
107,10,8,51937.98,61563.96,42,137,703.467,149.596,NA,105.78,17.63,-90,-180
108,10,9,51937.98,61669.74,48,141,809.247,236.531,NA,105.78,17.63,90,180
109,10,10,51937.98,61563.96,54,142,915.027,149.596,NA,105.78,17.63,-90,-180
110,10,11,51937.98,61669.74,59,147,1020.807,236.531,NA,105.78,21.156,90,180
111,11,1,125137.74,84095.1,0,136,0,0,NA,NA,NA,NA,NA
112,11,2,125031.96,84306.66,6,141,236.531,236.531,NA,236.531,39.422,116.565,NA
113,11,3,124926.18,84200.88,12,139,386.127,236.531,NA,149.596,24.933,-135,108.435
114,11,4,125031.96,84306.66,18,144,535.722,236.531,NA,149.596,24.933,45,180
115,11,5,125137.74,84306.66,24,140,641.502,211.56,NA,105.78,17.63,0,-45
116,11,6,124926.18,84306.66,30,139,853.062,299.191,NA,211.56,35.26,180,180
117,11,7,125031.96,84200.88,36,134,1002.658,149.596,NA,149.596,24.933,-45,135
118,11,8,125031.96,84306.66,42,132,1108.438,236.531,NA,105.78,17.63,90,135
119,11,9,124926.18,84306.66,48,134,1214.218,299.191,NA,105.78,17.63,180,90
120,11,10,125031.96,84306.66,54,132,1319.998,236.531,NA,105.78,17.63,0,-180
121,11,11,125137.74,84306.66,59,135,1425.778,211.56,NA,105.78,21.156,0,0
122,12,1,111703.68,83671.98,0,116,0,0,NA,NA,NA,NA,NA
123,12,2,111703.68,83566.2,6,117,105.78,105.78,NA,105.78,17.63,-90,NA
124,12,3,111915.24,83671.98,12,121,342.311,211.56,NA,236.531,39.422,26.565,116.565
125,12,4,111915.24,83460.42,18,115,553.871,299.191,NA,211.56,35.26,-90,-116.565
126,12,5,111809.46,83671.98,24,118,790.403,105.78,NA,236.531,39.422,116.565,-153.435
127,12,6,111809.46,83671.98,30,111,790.403,105.78,NA,0,0,0,-116.565
128,12,7,111809.46,83671.98,36,114,790.403,105.78,NA,0,0,0,0
129,12,8,111703.68,83460.42,42,117,1026.934,211.56,NA,236.531,39.422,-116.565,-116.565
130,12,9,111915.24,83566.2,48,117,1263.465,236.531,NA,236.531,39.422,26.565,143.13
131,12,10,111703.68,83566.2,54,111,1475.025,105.78,NA,211.56,35.26,180,153.435
132,12,11,111703.68,83671.98,59,118,1580.805,0,NA,105.78,21.156,90,-90
133,13,1,108530.28,84624,0,119,0,0,NA,NA,NA,NA,NA
134,13,2,108530.28,84729.78,6,114,105.78,105.78,NA,105.78,17.63,90,NA
135,13,3,108636.06,84624,12,115,255.376,105.78,NA,149.596,24.933,-45,-135
136,13,4,108424.5,84624,18,121,466.936,105.78,NA,211.56,35.26,180,-135
137,13,5,108424.5,84518.22,24,119,572.716,149.596,NA,105.78,17.63,-90,90
138,13,6,108636.06,84729.78,30,125,871.907,149.596,NA,299.191,49.865,45,135
139,13,7,108424.5,84624,36,114,1108.438,105.78,NA,236.531,39.422,-153.435,161.565
140,13,8,108424.5,84518.22,42,114,1214.218,149.596,NA,105.78,17.63,-90,63.435
141,13,9,108424.5,84518.22,48,114,1214.218,149.596,NA,0,0,0,90
142,13,10,108530.28,84624,54,118,1363.813,0,NA,149.596,24.933,45,45
143,13,11,108424.5,84729.78,59,119,1513.409,149.596,NA,149.596,29.919,135,90
144,14,1,100808.34,70661.04,0,139,0,0,NA,NA,NA,NA,NA
145,14,2,100702.56,70766.82,6,131,149.596,149.596,NA,149.596,24.933,135,NA
146,14,3,100914.12,70555.26,12,133,448.787,149.596,NA,299.191,49.865,-45,-180
147,14,4,100808.34,70661.04,18,137,598.382,0,NA,149.596,24.933,135,180
148,14,5,100808.34,70555.26,24,121,704.162,105.78,NA,105.78,17.63,-90,135
149,14,6,100808.34,70766.82,30,117,915.722,105.78,NA,211.56,35.26,90,180
150,14,7,100914.12,70555.26,36,123,1152.253,149.596,NA,236.531,39.422,-63.435,-153.435
151,14,8,100702.56,70555.26,42,123,1363.813,149.596,NA,211.56,35.26,180,-116.565
152,14,9,100702.56,70555.26,48,120,1363.813,149.596,NA,0,0,0,-180
153,14,10,100702.56,70661.04,54,119,1469.593,105.78,NA,105.78,17.63,90,90
154,14,11,100914.12,70661.04,59,114,1681.153,105.78,NA,211.56,42.312,0,-90
155,15,1,76373.16,84095.1,0,124,0,0,NA,NA,NA,NA,NA
156,15,2,76373.16,84095.1,6,125,0,0,NA,0,0,0,NA
157,15,3,76267.38,84095.1,12,122,105.78,105.78,NA,105.78,17.63,180,180
158,15,4,76267.38,84095.1,18,123,105.78,105.78,NA,0,0,0,-180
159,15,5,76267.38,84095.1,24,128,105.78,105.78,NA,0,0,0,0
160,15,6,76373.16,84095.1,30,116,211.56,0,NA,105.78,17.63,0,0
161,15,7,76267.38,84095.1,36,120,317.34,105.78,NA,105.78,17.63,180,180
162,15,8,76373.16,84095.1,42,120,423.12,0,NA,105.78,17.63,0,-180
163,15,9,76478.94,83883.54,48,115,659.651,236.531,NA,236.531,39.422,-63.435,-63.435
164,15,10,76478.94,83883.54,54,119,659.651,236.531,NA,0,0,0,63.435
165,15,11,76267.38,84095.1,59,122,958.842,105.78,NA,299.191,59.838,135,135
166,16,1,88008.96,95096.22,0,151,0,0,NA,NA,NA,NA,NA
167,16,2,87797.4,95202,6,146,236.531,236.531,NA,236.531,39.422,153.435,NA
168,16,3,88008.96,95202,12,148,448.091,105.78,NA,211.56,35.26,0,-153.435
169,16,4,87903.18,95307.78,18,143,597.687,236.531,NA,149.596,24.933,135,135
170,16,5,88008.96,95202,24,147,747.282,105.78,NA,149.596,24.933,-45,-180
171,16,6,87797.4,95096.22,30,139,983.814,211.56,NA,236.531,39.422,-153.435,-108.435
172,16,7,87903.18,95096.22,36,140,1089.594,105.78,NA,105.78,17.63,0,153.435
173,16,8,87903.18,95307.78,42,140,1301.154,236.531,NA,211.56,35.26,90,90
174,16,9,88114.74,95307.78,48,142,1512.714,236.531,NA,211.56,35.26,0,-90
175,16,10,88114.74,95307.78,54,145,1512.714,236.531,NA,0,0,0,0
176,16,11,88220.52,95307.78,59,140,1618.494,299.191,NA,105.78,21.156,0,0
177,17,4,43052.46,93826.86,23,114,0,0,NA,NA,NA,NA,NA
178,17,5,42840.9,94038.42,29,117,299.191,299.191,NA,299.191,49.865,135,NA
179,17,6,43158.24,94038.42,35,119,616.531,236.531,NA,317.34,52.89,0,-135
180,18,1,119319.84,28560.6,0,142,0,0,NA,NA,NA,NA,NA
181,18,2,118790.94,28349.04,6,122,569.643,569.643,NA,569.643,94.94,-158.199,NA
182,18,3,118685.16,28349.04,12,122,675.423,669.011,NA,105.78,17.63,180,-21.801
183,18,4,118685.16,28243.26,18,126,781.203,709.594,NA,105.78,17.63,-90,90
184,18,5,118685.16,28243.26,24,131,781.203,709.594,NA,0,0,0,90
185,18,6,118473.6,28349.04,30,130,1017.734,872.284,NA,236.531,39.422,153.435,153.435
186,18,7,118473.6,28243.26,36,134,1123.514,903.785,NA,105.78,17.63,-90,116.565
187,18,8,118367.82,28243.26,42,136,1229.294,1003.517,NA,105.78,17.63,180,-90
188,18,9,118367.82,28243.26,48,130,1229.294,1003.517,NA,0,0,0,-180
189,18,10,118367.82,28349.04,54,131,1335.074,975.243,NA,105.78,17.63,90,90
190,18,11,118367.82,28243.26,59,132,1440.854,1003.517,NA,105.78,21.156,-90,-180
