Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
84,8,8,129263.16,7510.38,42,267,1648.025,1206.078,NA,1286.869,214.478,-99.462,-144.462
85,8,9,129263.16,7616.16,48,276,1753.805,1104.376,NA,105.78,17.63,90,-170.538
86,8,10,129368.94,7404.6,54,205,1990.336,1286.869,NA,236.531,39.422,-63.435,-153.435
87,8,11,129263.16,8462.4,59,316,3053.412,381.395,NA,1063.076,212.615,95.711,159.146
88,9,1,118262.04,6029.46,0,292,0,0,NA,NA,NA,NA,NA
89,9,2,118262.04,6135.24,6,382,105.78,105.78,NA,105.78,17.63,90,NA
90,9,3,118367.82,6241.02,12,351,255.376,236.531,NA,149.596,24.933,45,-45
91,9,4,118473.6,6135.24,18,359,404.971,236.531,NA,149.596,24.933,-45,-90
92,9,5,118473.6,6241.02,24,354,510.751,299.191,NA,105.78,17.63,90,135
93,9,6,118473.6,6135.24,30,342,616.531,236.531,NA,105.78,17.63,-90,-180
94,9,7,119002.5,6135.24,36,270,1145.431,747.978,NA,528.9,88.15,0,90
95,9,8,119002.5,6135.24,42,254,1145.431,747.978,NA,0,0,0,0
96,9,9,119002.5,6241.02,48,276,1251.211,770.09,NA,105.78,17.63,90,90
97,9,10,119002.5,6135.24,54,274,1356.991,747.978,NA,105.78,17.63,-90,-180
98,9,11,119002.5,6029.46,59,272,1462.771,740.46,NA,105.78,21.156,-90,0
99,10,1,99115.86,12587.82,0,368,0,0,NA,NA,NA,NA,NA
100,10,2,99115.86,12587.82,6,369,0,0,NA,0,0,0,NA
101,10,3,99010.08,12482.04,12,326,149.596,149.596,NA,149.596,24.933,-135,-135
102,10,4,99010.08,12482.04,18,345,149.596,149.596,NA,0,0,0,135
103,10,5,99010.08,12482.04,24,360,149.596,149.596,NA,0,0,0,0
104,10,6,99010.08,12482.04,30,360,149.596,149.596,NA,0,0,0,0
105,10,7,98904.3,12482.04,36,364,255.376,236.531,NA,105.78,17.63,180,180
106,10,8,98798.52,12376.26,42,399,404.971,381.395,NA,149.596,24.933,-135,45
107,10,9,98692.74,12164.7,48,366,641.502,598.382,NA,236.531,39.422,-116.565,18.435
108,10,10,98692.74,12164.7,54,398,641.502,598.382,NA,0,0,0,116.565
109,10,11,98586.96,11953.14,59,351,878.034,826.168,NA,236.531,47.306,-116.565,-116.565
110,11,1,99221.64,6769.92,0,420,0,0,NA,NA,NA,NA,NA
111,11,2,99327.42,6769.92,6,410,105.78,105.78,NA,105.78,17.63,0,NA
112,11,3,99327.42,6769.92,12,394,105.78,105.78,NA,0,0,0,0
113,11,4,98904.3,6981.48,18,275,578.843,381.395,NA,473.063,78.844,153.435,153.435
114,11,5,98904.3,6981.48,24,356,578.843,381.395,NA,0,0,0,-153.435
115,11,6,98904.3,6981.48,30,366,578.843,381.395,NA,0,0,0,0
116,11,7,98692.74,6981.48,36,335,790.403,569.643,NA,211.56,35.26,180,180
117,11,8,98692.74,6981.48,42,401,790.403,569.643,NA,0,0,0,-180
118,11,9,98375.4,7087.26,48,398,1124.908,903.785,NA,334.506,55.751,161.565,161.565
119,11,10,98269.62,7193.04,54,369,1274.504,1041.812,NA,149.596,24.933,135,-26.565
120,11,11,98058.06,7193.04,59,395,1486.064,1238.123,NA,211.56,42.312,180,45
121,12,1,97317.6,2432.94,0,269,0,0,NA,NA,NA,NA,NA
122,12,2,97317.6,2327.16,6,266,105.78,105.78,NA,105.78,17.63,-90,NA
123,12,3,97317.6,2327.16,12,221,105.78,105.78,NA,0,0,0,90
124,12,4,97317.6,2221.38,18,223,211.56,211.56,NA,105.78,17.63,-90,-90
125,12,5,97317.6,2221.38,24,211,211.56,211.56,NA,0,0,0,90
126,12,6,97317.6,2432.94,30,220,423.12,0,NA,211.56,35.26,90,90
127,12,7,97211.82,2327.16,36,218,572.716,149.596,NA,149.596,24.933,-135,135
128,12,8,97211.82,2327.16,42,217,572.716,149.596,NA,0,0,0,135
129,12,9,97423.38,2327.16,48,220,784.276,149.596,NA,211.56,35.26,0,0
130,12,10,97211.82,2327.16,54,207,995.836,149.596,NA,211.56,35.26,180,180
131,12,11,97211.82,2327.16,59,213,995.836,149.596,NA,0,0,0,-180
