Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
23,3,1,57967.44,13539.84,0,215,0,0,NA,NA,NA,NA,NA
24,3,2,58073.22,12270.48,6,222,1273.76,1273.76,NA,1273.76,212.293,-85.236,NA
25,3,3,57967.44,8991.3,12,247,4554.646,4548.54,NA,3280.886,546.814,-91.848,-6.611
26,3,4,58919.46,6135.24,18,229,7565.197,7465.55,NA,3010.552,501.759,-71.565,20.283
27,3,5,60294.6,4548.54,24,270,9664.87,9287.58,NA,2099.673,349.946,-49.086,22.479
28,3,6,62304.42,7404.6,30,201,13157.213,7513.359,NA,3492.342,582.057,54.866,103.951
29,3,7,62515.98,6981.48,36,186,13630.275,7981.31,NA,473.063,78.844,-63.435,-118.301
30,3,8,62939.1,8885.52,42,260,15580.762,6810.294,NA,1950.487,325.081,77.471,140.906
31,3,9,61775.52,11001.12,48,248,17995.235,4576.743,NA,2414.473,402.412,118.811,41.34
32,3,10,59448.36,12587.82,54,299,20811.845,1760.53,NA,2816.61,469.435,145.713,26.902
33,3,11,63785.34,11106.9,59,191,25394.696,6306.121,NA,4582.851,916.57,-18.853,-164.566
34,4,1,68122.32,5606.34,0,210,0,0,NA,NA,NA,NA,NA
35,4,2,65689.38,6664.14,6,270,2652.949,2652.949,NA,2652.949,442.158,156.501,NA
36,4,3,62304.42,5289,12,307,6306.572,5826.548,NA,3653.623,608.937,-157.891,45.608
37,4,4,58707.9,3384.96,18,244,10376.01,9672.943,NA,4069.438,678.24,-152.103,5.788
38,4,5,57967.44,2221.38,24,343,11755.213,10704.183,NA,1379.202,229.867,-122.471,29.632
39,4,6,54899.82,105.78,30,216,15481.613,14320.987,NA,3726.4,621.067,-145.408,-22.937
40,5,1,77854.08,36282.54,0,221,0,0,NA,NA,NA,NA,NA
41,5,2,78488.76,33955.38,6,361,2412.155,2412.155,NA,2412.155,402.026,-74.745,NA
42,5,3,76267.38,32368.68,12,298,5142.017,4223.259,NA,2729.862,454.977,-144.462,-69.717
43,5,4,75209.58,34590.06,18,282,7602.397,3139.724,NA,2460.38,410.063,115.463,-100.074
44,5,5,71930.4,38398.14,24,329,12627.782,6290.131,NA,5025.385,837.564,130.732,15.269
45,5,6,63573.78,42312,30,282,21855.534,15501.011,NA,9227.752,1537.959,154.904,24.172
46,5,7,61987.08,44004.48,36,332,24175.47,17646.247,NA,2319.937,386.656,133.152,-21.751
47,5,8,61246.62,42312,42,370,26022.838,17668.11,NA,1847.368,307.895,-113.629,113.218
48,5,9,60929.28,42100.44,48,326,26404.234,17896.838,NA,381.395,63.566,-146.31,-32.681
49,5,10,61563.96,46437.42,54,278,30787.408,19196.083,NA,4383.174,730.529,81.674,-132.016
50,5,11,60400.38,46331.64,59,287,31955.786,20139.912,NA,1168.378,233.676,-174.806,103.52
51,6,1,66006.72,71824.62,0,381,0,0,NA,NA,NA,NA,NA
52,6,2,65900.94,72670.86,6,391,852.826,852.826,NA,852.826,142.138,97.125,NA
53,6,3,64631.58,74151.78,12,251,2803.312,2703.088,NA,1950.487,325.081,130.601,33.476
54,6,4,65372.04,76373.16,18,367,5144.853,4592.607,NA,2341.54,390.257,71.565,-59.036
55,6,5,65054.7,76478.94,24,371,5479.358,4750.688,NA,334.506,55.751,161.565,90
56,6,6,62833.32,76373.16,30,251,7703.255,5546.141,NA,2223.897,370.65,-177.274,21.161
57,6,7,61669.74,77113.62,36,253,9082.458,6839.804,NA,1379.202,229.867,147.529,-35.198
58,6,8,57332.76,78065.64,42,222,13522.699,10685.874,NA,4440.241,740.04,167.619,20.09
59,6,9,56803.86,77959.86,48,342,14062.073,11060.461,NA,539.374,89.896,-168.69,23.691
60,6,10,57121.2,78806.1,54,314,14965.858,11300.156,NA,903.785,150.631,69.444,-121.866
61,6,11,57861.66,79758.12,59,334,16171.935,11370.243,NA,1206.078,241.216,52.125,-17.319
62,7,1,78911.88,65689.38,0,276,0,0,NA,NA,NA,NA,NA
63,7,2,78065.64,67064.52,6,252,1614.662,1614.662,NA,1614.662,269.11,121.608,NA
64,7,3,75950.04,68757,12,351,4323.952,4264.128,NA,2709.29,451.548,141.34,19.733
65,7,4,72036.18,68333.88,18,235,8260.616,7366.725,NA,3936.665,656.111,-173.83,44.83
66,7,5,66747.18,70026.36,24,423,13813.815,12914.694,NA,5553.198,925.533,162.255,-23.915
67,7,6,65689.38,70026.36,30,359,14871.615,13915.599,NA,1057.8,176.3,180,17.745
68,7,7,65372.04,69603.24,36,331,15400.515,14094.168,NA,528.9,88.15,-126.87,53.13
69,7,8,64948.92,67910.76,42,324,17145.083,14138.557,NA,1744.568,290.761,-104.036,22.834
70,7,9,63679.56,64631.58,48,223,20661.373,15269.005,NA,3516.29,586.048,-111.161,-7.125
71,7,10,63468,61881.3,54,264,23419.778,15906.442,NA,2758.405,459.734,-94.399,16.763
72,7,11,64631.58,61035.06,59,230,24858.542,15019.643,NA,1438.764,287.753,-36.027,58.371
73,8,1,119531.4,50985.96,0,278,0,0,NA,NA,NA,NA,NA
74,8,2,119531.4,50985.96,6,314,0,0,NA,0,0,0,NA
75,8,3,119319.84,50985.96,12,331,211.56,211.56,NA,211.56,35.26,180,180
76,8,4,118050.48,51409.08,18,386,1549.583,1540.18,NA,1338.023,223.004,161.565,-18.435
77,8,5,118156.26,53207.34,24,265,3350.951,2612.573,NA,1801.368,300.228,86.634,-74.932
78,8,6,118790.94,55640.28,30,321,5865.313,4712.852,NA,2514.362,419.06,75.379,-11.254
79,8,7,120589.2,59342.58,36,213,9981.229,8423.303,NA,4115.916,685.986,64.093,-11.286
80,8,8,118579.38,57121.2,42,319,12976.877,6208.664,NA,2995.648,499.275,-132.138,163.769
81,8,9,118896.72,55428.72,48,242,14698.851,4487.865,NA,1721.974,286.996,-79.38,52.757
82,8,10,121964.34,52572.66,54,283,18890.195,2904.619,NA,4191.345,698.557,-42.955,36.426
83,8,11,125137.74,51620.64,59,179,22203.322,5642.151,NA,3313.127,662.625,-16.699,26.255
84,9,1,111069,54159.36,0,240,0,0,NA,NA,NA,NA,NA
85,9,2,116781.12,52361.1,6,190,5988.493,5988.493,NA,5988.493,998.082,-17.475,NA
86,9,3,119531.4,46860.54,12,316,12138.306,11175.195,NA,6149.813,1024.969,-63.435,-45.96
87,9,4,126195.54,46437.42,18,217,18815.865,16983.538,NA,6677.559,1112.926,-3.633,59.802
88,9,5,130638.3,44110.26,24,238,23831.221,21998.68,NA,5015.355,835.893,-27.646,-24.013
89,9,6,134129.04,43687.14,30,272,27347.511,25326.524,NA,3516.29,586.048,-6.911,20.735
90,9,7,136456.2,43581.36,36,174,29677.074,27502.8,NA,2329.563,388.26,-2.603,4.309
91,9,8,138466.02,44321.82,42,297,31818.956,29109.687,NA,2141.882,356.98,20.225,22.827
92,9,9,144707.04,42735.12,48,277,38258.517,35525.076,NA,6439.561,1073.26,-14.265,-34.489
93,10,2,37975.02,74469.12,6,314,0,0,NA,NA,NA,NA,NA
94,10,3,39879.06,69709.02,12,273,5126.785,5126.785,NA,5126.785,854.464,-68.199,NA
95,10,4,38715.48,60611.94,18,231,14297.978,13876.949,NA,9171.193,1528.532,-97.289,-29.09
96,10,5,39138.6,59554.14,24,320,15437.263,14960.299,NA,1139.285,189.881,-68.199,29.09
97,10,6,36811.44,56803.86,30,264,19040,17703.54,NA,3602.737,600.456,-130.236,-62.038
98,10,7,38609.7,49505.04,36,263,26557.082,24972.147,NA,7517.081,1252.847,-76.159,54.077
99,10,8,38186.58,47601,42,274,28507.568,26868.953,NA,1950.487,325.081,-102.529,-26.37
100,10,9,37657.68,43369.8,48,246,32771.696,31100.939,NA,4264.128,710.688,-97.125,5.404
101,10,10,39561.72,38292.36,54,221,38194.405,36211.539,NA,5422.708,903.785,-69.444,27.681
102,10,11,40936.86,33955.38,59,240,42744.175,40621.861,NA,4549.77,909.954,-72.408,-2.964
103,11,1,93615.3,31522.44,0,225,0,0,NA,NA,NA,NA,NA
104,11,2,100173.66,36388.32,6,226,8166.326,8166.326,NA,8166.326,1361.054,36.573,NA
105,11,3,101654.58,37340.34,12,268,9926.856,9923.607,NA,1760.53,293.422,32.735,-3.838
106,11,4,102077.7,37763.46,18,207,10525.238,10514.873,NA,598.382,99.73,45,12.265
107,11,5,102183.48,37657.68,24,300,10674.833,10538.258,NA,149.596,24.933,-45,-90
108,11,6,102500.82,38186.58,30,227,11291.631,11106.9,NA,616.798,102.8,59.036,104.036
109,11,7,102923.94,38609.7,36,207,11890.013,11699.574,NA,598.382,99.73,45,-14.036
110,11,8,103029.72,38398.14,42,208,12126.545,11657.897,NA,236.531,39.422,-63.435,-108.435
111,11,9,106097.34,37763.46,48,182,15259.133,13955.345,NA,3132.589,522.098,-11.689,51.746
112,11,10,108953.4,37340.34,54,327,18146.365,16404.428,NA,2887.232,481.205,-8.427,3.262
113,11,11,111915.24,37975.02,59,179,21175.444,19404.216,NA,3029.078,605.816,12.095,20.522
114,12,1,93932.64,53630.46,0,432,0,0,NA,NA,NA,NA,NA
115,12,2,91817.04,54688.26,6,200,2365.313,2365.313,NA,2365.313,394.219,153.435,NA
116,12,3,89172.54,57544.32,12,281,6257.672,6162.536,NA,3892.359,648.727,132.797,-20.638
117,12,4,92980.62,57967.44,18,327,10089.186,4440.241,NA,3831.515,638.586,6.34,-126.457
118,12,5,97846.5,57755.88,24,201,14959.663,5686.597,NA,4870.477,811.746,-2.49,-8.83
119,12,6,102500.82,55005.6,30,197,20365.839,8677.829,NA,5406.176,901.029,-30.579,-28.09
120,12,7,108847.62,49187.7,36,245,28975.707,15562.607,NA,8609.868,1434.978,-42.51,-11.931
121,12,8,115511.76,49505.04,42,190,35647.399,21969.923,NA,6671.691,1111.949,2.726,45.237
122,12,9,117733.14,50668.62,48,184,38155.076,23984.084,NA,2507.678,417.946,27.646,24.92
123,13,1,45485.4,1057.8,0,201,0,0,NA,NA,NA,NA,NA
124,13,2,45485.4,2327.16,6,231,1269.36,1269.36,NA,1269.36,211.56,90,NA
125,13,3,44110.26,4654.32,12,269,3972.448,3850.45,NA,2703.088,450.515,120.579,30.579
126,13,4,39350.16,8039.28,18,210,9813.381,9294.204,NA,5840.934,973.489,144.583,24.004
127,13,5,39138.6,12164.7,24,243,13944.223,12792.384,NA,4130.841,688.474,92.936,-51.647
128,13,6,42206.22,8673.96,30,326,18591.325,8292.1,NA,4647.102,774.517,-48.691,-141.627
129,13,7,43792.92,7087.26,36,198,20835.257,6262.498,NA,2243.933,373.989,-45,3.691
130,13,8,47812.56,4548.54,42,257,25589.477,4195.347,NA,4754.22,792.37,-32.276,12.724
131,13,9,50985.96,7827.72,48,258,30152.753,8722.842,NA,4563.276,760.546,45.939,78.215
132,13,10,51937.98,9731.76,54,337,32281.535,10810.799,NA,2128.781,354.797,63.435,17.496
133,13,11,53101.56,12905.16,59,326,35661.533,14084.241,NA,3379.998,676,69.864,6.429
134,14,1,6029.46,29724.18,0,243,0,0,NA,NA,NA,NA,NA
135,14,2,5923.68,29935.74,6,245,236.531,236.531,NA,236.531,39.422,116.565,NA
136,14,3,4760.1,32474.46,12,315,3029.203,3029.078,NA,2792.672,465.445,114.624,-1.941
137,14,4,3913.86,35542.08,18,242,6211.406,6190.616,NA,3182.203,530.367,105.422,-9.201
138,14,5,4865.88,37128.78,24,214,8061.8,7495.467,NA,1850.394,308.399,59.036,-46.386
139,14,6,5394.78,37763.46,30,316,8887.969,8064.294,NA,826.168,137.695,50.194,-8.842
140,14,7,7087.26,39455.94,36,269,11281.497,9789.08,NA,2393.528,398.921,45,-5.194
141,14,8,10789.56,40619.52,42,305,15162.34,11889.785,NA,3880.843,646.807,17.447,-27.553
142,14,9,10366.44,42417.78,48,322,17009.708,13414.055,NA,1847.368,307.895,103.241,85.793
143,14,10,11212.68,44533.38,54,343,19288.279,15690.066,NA,2278.571,379.762,68.199,-35.042
144,14,11,12376.26,45485.4,59,266,20791.696,16991.113,NA,1503.416,300.683,39.289,-28.909
145,15,9,19146.18,31839.78,48,192,0,0,NA,NA,NA,NA,NA
146,16,1,20203.98,22002.24,0,319,0,0,NA,NA,NA,NA,NA
147,16,2,18405.72,21261.78,6,246,1944.742,1944.742,NA,1944.742,324.124,-157.62,NA
148,16,3,17665.26,22954.26,12,362,3792.11,2711.354,NA,1847.368,307.895,113.629,-88.751
149,16,4,17559.48,26656.56,18,207,7495.921,5353.137,NA,3703.811,617.302,91.637,-21.993
150,16,5,19780.86,29195.28,24,234,10869.291,7205.474,NA,3373.37,562.228,48.814,-42.823
151,16,6,21367.56,30993.54,30,272,13267.49,9066.278,NA,2398.198,399.7,48.576,-0.238
152,16,7,21473.34,32474.46,36,206,14752.183,10548.87,NA,1484.693,247.449,85.914,37.338
153,16,8,21473.34,32580.24,42,423,14857.963,10653.889,NA,105.78,17.63,90,4.086
154,16,9,20627.1,32897.58,48,287,15761.747,10903.553,NA,903.785,150.631,159.444,69.444
155,16,10,16819.02,34590.06,54,282,19928.996,13034.998,NA,4167.249,694.541,156.038,-3.406
156,16,11,14703.42,38186.58,59,200,24101.612,17093.537,NA,4172.615,834.523,120.466,-35.572
157,17,1,32686.02,18511.5,0,231,0,0,NA,NA,NA,NA,NA
158,17,2,39032.82,16924.8,6,259,6542.132,6542.132,NA,6542.132,1090.355,-14.036,NA
159,17,3,44956.5,14491.86,12,233,12945.973,12912.095,NA,6403.841,1067.307,-22.329,-8.292
160,17,4,48129.9,8462.4,18,259,19759.552,18425.467,NA,6813.579,1135.596,-62.241,-39.913
161,17,5,53736.24,5183.22,24,304,26254.478,24914.952,NA,6494.926,1082.488,-30.324,31.918
162,17,6,55111.38,3490.74,30,313,28435.189,26991.11,NA,2180.711,363.452,-50.906,-20.583
163,18,1,48341.46,75103.8,0,317,0,0,NA,NA,NA,NA,NA
164,18,2,44321.82,74046,6,295,4156.495,4156.495,NA,4156.495,692.749,-165.256,NA
165,18,3,41783.1,73093.98,12,295,6867.849,6859.407,NA,2711.354,451.892,-159.444,5.812
166,18,4,41254.2,73940.22,18,325,7865.775,7182.143,NA,997.927,166.321,122.005,-78.551
167,18,5,41148.42,74257.56,24,365,8200.281,7242.648,NA,334.506,55.751,108.435,-13.57
168,18,6,40619.52,74469.12,30,367,8769.924,7747.979,NA,569.643,94.94,158.199,49.764
169,18,7,38080.8,74363.34,36,301,11310.846,10287.343,NA,2540.923,423.487,-177.614,24.187
170,18,8,37234.56,74257.56,42,320,12163.672,11139.091,NA,852.826,142.138,-172.875,4.739
171,18,9,34695.84,73622.88,48,262,14780.525,13725.745,NA,2616.853,436.142,-165.964,6.911
172,18,10,32580.24,72988.2,54,374,16989.276,15902.573,NA,2208.751,368.125,-163.301,2.663
173,18,11,31522.44,71930.4,59,300,18485.231,17115.779,NA,1495.955,299.191,-135,28.301
174,19,1,28666.38,67699.2,0,334,0,0,NA,NA,NA,NA,NA
175,19,2,27079.68,69391.68,6,318,2319.937,2319.937,NA,2319.937,386.656,133.152,NA
176,19,3,28243.26,72565.08,12,297,5699.934,4884.242,NA,3379.998,563.333,69.864,-63.289
177,19,4,29935.74,73940.22,18,382,7880.645,6368.799,NA,2180.711,363.452,39.094,-30.77
178,19,5,30253.08,73305.54,24,314,8590.239,5826.548,NA,709.594,118.266,-63.435,-102.529
179,19,6,30570.42,72988.2,30,315,9039.025,5621.289,NA,448.787,74.798,-45,18.435
180,19,7,32368.68,72459.3,36,225,10913.452,6030.388,NA,1874.426,312.404,-16.39,28.61
181,19,8,32474.46,70766.82,42,238,12609.234,4889.966,NA,1695.782,282.63,-86.424,-70.034
182,19,9,34166.94,70237.92,48,327,14382.43,6058.156,NA,1773.196,295.533,-17.354,69.07
183,19,10,31416.66,69391.68,54,314,17259.957,3229.323,NA,2877.527,479.588,-162.897,-145.543
184,19,11,28983.72,67593.42,59,201,20285.339,334.506,NA,3025.382,605.076,-143.531,19.367
185,20,1,53947.8,68968.56,0,306,0,0,NA,NA,NA,NA,NA
186,20,2,54688.26,66112.5,6,307,2950.485,2950.485,NA,2950.485,491.747,-75.466,NA
187,20,3,57015.42,68862.78,12,241,6553.222,3069.443,NA,3602.737,600.456,49.764,125.229
188,20,4,58284.78,70661.04,18,356,8754.361,4655.522,NA,2201.139,366.857,54.782,5.019
189,20,5,58813.68,74998.02,24,334,13123.472,7747.979,NA,4369.111,728.185,83.047,28.265
190,20,6,56698.08,78488.76,30,319,17205.264,9909.503,NA,4081.792,680.299,121.218,38.171
191,20,7,55851.84,80921.7,36,312,19781.176,12103.839,NA,2575.911,429.319,109.179,-12.039
192,20,8,52995.78,85258.68,42,263,24974.101,16317.915,NA,5192.925,865.488,123.366,14.187
193,20,9,50880.18,87691.62,48,213,28198.223,18972.698,NA,3224.122,537.354,131.009,7.643
194,20,10,49187.7,88643.64,54,217,30140.085,20242.71,NA,1941.863,323.644,150.642,19.633
195,20,11,43898.7,88326.3,59,242,35438.597,21810.697,NA,5298.512,1059.702,-176.566,32.791
